Triangulated,Connected,Graph
false,false,"[[13],[],[],[8],[],[],[21],[],[3,19],[13],[],[],[],[0,9],[],[],[],[],[],[8,22],[],[6],[19],[],[]]"
false,false,"[[],[24],[6],[],[20],[],[2],[],[],[],[],[],[],[16],[],[17],[13],[15],[],[],[4],[],[],[],[1]]"
false,false,"[[],[],[],[],[],[13],[12],[],[],[],[],[21],[6],[5],[23],[],[],[],[],[],[],[11],[],[14],[]]"
false,false,"[[18],[],[],[],[],[],[],[],[],[24],[],[],[],[],[],[],[22],[],[0],[],[],[22],[16,21],[],[9]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[22],[],[22],[],[],[21,23],[],[],[],[],[16],[11,13],[16],[]]"
false,false,"[[],[],[],[],[],[20],[],[],[],[15,19],[],[],[],[14],[13],[9],[],[],[],[9],[5],[],[],[],[]]"
false,false,"[[],[],[6],[],[13],[],[2],[],[23],[],[],[],[],[4],[],[],[],[],[],[],[],[],[],[8],[]]"
false,false,"[[],[],[],[],[13],[],[],[],[],[],[15],[],[],[4],[],[10],[21],[],[],[],[],[16],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[10],[],[],[7],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[10],[],[],[20,23],[],[],[],[],[],[1,19,21],[],[],[],[],[],[],[],[],[10],[4],[10],[],[4],[]]"
false,false,"[[],[],[15],[],[],[],[],[],[12,22],[],[],[],[8],[],[],[2],[],[],[],[24],[21],[20],[8],[],[19]]"
false,false,"[[],[],[],[],[10],[],[],[22],[],[],[4],[],[19],[],[],[],[],[],[],[12],[23],[],[7],[20],[]]"
false,false,"[[],[5],[],[],[],[1],[],[],[],[],[24],[],[],[],[16],[],[14],[],[],[],[],[],[],[],[10]]"
false,false,"[[],[],[21],[],[],[],[],[],[13],[],[],[],[],[8],[],[],[],[],[],[],[],[2],[],[],[]]"
false,false,"[[],[],[],[],[],[19],[],[],[],[],[],[13],[],[11],[],[],[],[],[],[5],[],[],[],[],[]]"
false,false,"[[],[],[],[],[17],[23],[19],[],[],[14],[],[24],[],[],[9],[],[],[4],[],[6],[],[],[],[5],[11]]"
false,false,"[[],[15,17],[],[9],[],[],[],[],[],[3,10],[9],[],[],[],[15],[1,14],[],[1],[],[],[],[],[],[],[]]"
false,false,"[[24],[8],[],[],[],[],[],[],[1],[],[],[],[],[],[],[],[],[],[],[23],[],[],[],[19],[0]]"
false,false,"[[],[],[],[],[20],[7],[],[5],[],[],[],[],[],[],[],[],[],[19],[],[17],[4],[],[],[],[]]"
false,false,"[[],[],[],[17],[],[],[],[],[17],[14],[],[],[20],[19],[9],[],[],[3,8],[],[13],[12],[],[],[],[]]"
false,false,"[[],[],[6],[],[9,17],[],[2],[],[],[4],[],[],[],[],[],[],[22],[4],[],[],[],[],[16],[],[]]"
