Triangulated,Connected,Graph
false,false,"[[],[],[],[],[10],[],[],[],[],[],[4],[],[]]"
false,false,"[[],[],[],[],[],[],[],[9],[],[7,11],[],[9],[]]"
false,false,"[[],[],[],[],[],[],[],[8],[7],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[10],[],[],[],[],[],[],[],[],[],[0],[12],[11]]"
false,false,"[[2],[],[0],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[9],[],[],[],[],[],[3],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[8],[],[],[],[4],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[7],[6],[],[],[],[],[]]"
false,false,"[[],[],[11],[],[],[9],[],[],[],[5],[],[2],[]]"
false,false,"[[12],[],[],[6],[],[],[3],[],[],[10],[9],[],[0]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[8],[],[],[],[],[3],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[10],[9],[],[]]"
false,false,"[[],[],[],[],[],[8],[],[],[5],[],[],[],[]]"
false,false,"[[11],[],[6],[],[],[],[2],[],[],[],[],[0,12],[11]]"
false,false,"[[],[],[],[8],[11],[9],[],[],[3],[5],[],[4],[]]"
false,false,"[[],[],[],[],[],[],[],[11],[],[],[],[7],[]]"
false,false,"[[],[],[],[4,11],[3],[12],[],[],[],[11],[],[3,9],[5]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[2],[],[0],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[8],[6],[],[],[],[8,10],[1],[],[0,5],[],[5],[],[]]"
false,false,"[[5],[],[],[],[],[0],[],[],[],[],[],[],[]]"
false,false,"[[],[6,8],[],[],[6],[],[1,4],[],[1],[],[],[],[]]"
false,false,"[[],[8],[],[],[],[],[],[],[1],[],[],[],[]]"
false,false,"[[],[],[],[],[12],[],[],[],[],[],[],[],[4]]"
false,false,"[[],[],[6],[],[],[],[2],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[11],[],[],[],[],[12],[5],[10]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[5],[4],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[10,11],[9],[9],[]]"
false,false,"[[1],[0,11],[],[],[9],[],[],[],[],[4],[],[1],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[7],[],[],[4],[3],[],[],[0],[11],[],[],[8],[]]"
false,false,"[[9],[],[],[],[],[],[],[],[],[0],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[11],[],[],[],[7],[]]"
false,false,"[[],[],[],[],[],[12],[],[],[],[],[],[],[5]]"
false,false,"[[],[],[11],[],[],[12],[],[],[],[],[],[2],[5]]"
false,false,"[[3],[],[],[0],[11],[11],[9],[],[],[6],[],[4,5],[]]"
false,false,"[[],[12],[],[],[],[],[],[],[],[],[],[],[1]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[9],[],[],[],[],[4],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[9],[],[],[],[],[],[3],[],[],[]]"
false,false,"[[],[9],[],[],[],[],[],[],[],[1],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[11],[],[],[8],[]]"
false,false,"[[4],[],[],[],[0],[],[],[],[],[],[],[],[]]"
false,false,"[[3,6],[],[],[0],[10],[],[0],[],[],[],[4],[],[]]"
false,false,"[[],[6],[],[10],[],[],[1],[],[],[],[3],[],[]]"
false,false,"[[3],[],[],[0],[],[],[12],[],[],[],[],[],[6]]"
false,false,"[[2],[],[0],[],[],[7],[],[5],[],[11],[],[9],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[11],[],[],[7],[9],[],[4],[],[5],[],[1],[]]"
false,false,"[[],[10],[5],[],[],[2],[],[],[],[],[1],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[10],[9],[],[]]"
false,false,"[[],[],[],[],[],[11],[],[],[],[],[],[5],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[10],[],[],[7],[],[]]"
false,false,"[[3,11],[6,11],[4],[0],[2],[],[1],[],[],[],[],[0,1],[]]"
false,false,"[[],[11],[11],[],[],[],[],[],[],[],[],[1,2],[]]"
false,false,"[[],[2],[1],[],[],[12],[],[],[],[],[],[],[5]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[3],[],[],[0,5],[],[3],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[7],[],[],[4],[],[],[],[],[]]"
false,false,"[[],[],[10],[],[],[8],[],[],[5,10],[],[2,8],[],[]]"
false,false,"[[],[10],[],[],[],[],[],[],[],[],[1],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[5],[],[],[2],[],[],[],[],[],[],[]]"
false,false,"[[],[],[8],[],[],[],[],[],[2],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[9],[],[],[],[],[11],[],[2],[],[7],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[2],[1],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[12],[11]]"
false,false,"[[],[9],[],[],[],[],[],[],[10],[1],[8],[],[]]"
false,false,"[[],[],[],[],[],[],[],[10],[],[],[7],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[5],[],[],[2],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[4],[3],[],[],[],[],[],[],[],[]]"
false,false,"[[],[6,10],[],[],[],[],[1],[],[],[],[1],[],[]]"
false,false,"[[],[],[],[],[],[],[8],[],[6],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[12],[10],[],[8],[],[7]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[11],[],[9],[]]"
false,false,"[[2,6],[],[0],[],[],[],[0],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[11],[],[11],[8,10],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[10],[],[],[],[],[],[],[],[],[],[0],[],[]]"
false,false,"[[],[4],[],[],[1],[],[],[],[],[],[],[],[]]"
false,false,"[[],[7],[],[],[],[],[],[1],[],[],[],[],[]]"
false,false,"[[],[],[6],[],[],[],[2],[],[],[],[],[],[]]"
false,false,"[[],[12],[],[],[],[],[],[],[],[],[],[],[1]]"
false,false,"[[9],[],[],[],[],[],[],[],[],[0],[],[],[]]"
false,false,"[[],[],[],[5],[],[3],[],[],[],[],[12],[],[10]]"
false,false,"[[],[],[],[9],[],[],[],[],[],[3],[],[],[]]"
false,false,"[[],[],[6],[5],[8,10],[3],[2,10,11],[9],[4,11],[7],[4,6],[6,8],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[11],[],[],[8],[]]"
false,false,"[[10],[],[],[],[],[],[],[],[],[],[0],[],[]]"
false,false,"[[],[5],[],[],[6],[1],[4],[],[],[],[12],[],[10]]"
false,false,"[[12],[],[],[],[],[],[],[],[9],[8],[],[],[0]]"
false,false,"[[],[],[],[],[],[6],[5],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[11],[],[9],[]]"
false,false,"[[],[],[9],[],[],[],[],[12],[],[2],[],[],[7]]"
false,false,"[[],[],[4],[],[2],[],[],[],[],[],[],[],[]]"
false,false,"[[],[7],[],[],[6],[],[4],[1,9],[],[7],[],[],[]]"
false,false,"[[],[],[],[8],[],[],[],[],[3],[],[],[],[]]"
false,false,"[[12],[],[],[],[],[],[],[],[11],[],[],[8],[0]]"
false,false,"[[],[],[],[],[],[],[11],[],[],[],[],[6],[]]"
false,false,"[[],[],[],[],[],[],[],[11],[9],[8],[],[7],[]]"
false,false,"[[],[],[],[],[],[10],[],[12],[],[],[5],[],[7]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[9],[],[],[6],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[12],[],[],[],[12],[7,11]]"
false,false,"[[],[],[],[4],[3],[],[],[],[],[],[],[],[]]"
false,false,"[[2],[],[0],[12],[],[],[],[],[],[],[],[],[3]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[10],[],[],[],[],[5],[],[]]"
false,false,"[[],[],[9,11],[],[],[9],[],[],[],[2,5],[],[2],[]]"
false,false,"[[],[],[7],[],[12],[],[],[2,9],[],[7],[],[],[4]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[11],[],[],[8],[]]"
false,false,"[[],[11],[3],[2,4],[3],[],[],[],[],[],[],[1],[]]"
false,false,"[[],[4],[12],[7],[1,8],[],[10],[3],[4],[],[6],[],[2]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[6],[],[],[3],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[12],[],[],[],[8],[],[],[5],[],[],[],[1]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[5],[],[3],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[2],[1,3],[2],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[7],[],[],[],[],[2],[],[11],[],[9],[]]"
false,false,"[[],[7],[],[],[],[],[],[1],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[12],[],[],[],[12],[],[],[],[],[],[],[],[0,4]]"
false,false,"[[],[],[],[],[],[8],[],[],[5],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[11],[3],[],[1],[],[],[12],[],[],[],[],[0],[6]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[3],[],[1],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[10],[],[],[],[],[],[],[],[],[1],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[1],[0],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[9],[],[],[],[],[],[],[2],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[9],[8],[12],[],[10]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[4],[],[],[1],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[5],[],[],[2],[12],[],[],[],[],[],[6]]"
false,false,"[[],[],[12],[],[],[],[],[],[],[],[],[],[2]]"
false,false,"[[4],[],[],[],[0,12],[],[],[],[],[],[],[],[4]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[7],[],[],[],[],[2],[10],[],[8],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[8],[5],[4],[],[],[3],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[10],[],[],[],[],[],[],[],[11],[],[0],[8],[]]"
false,false,"[[2],[],[0],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[9],[],[],[],[],[],[],[2],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[9],[],[],[],[],[],[3],[],[],[]]"
false,false,"[[],[8],[6],[],[7],[],[2],[4],[1],[],[],[],[]]"
false,false,"[[],[3],[],[1],[],[],[],[],[],[12],[],[],[9]]"
false,false,"[[],[],[],[],[],[11],[],[],[],[],[],[5],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[9],[],[7],[],[],[]]"
false,false,"[[],[4],[],[11],[1],[],[],[],[],[],[],[3],[]]"
false,false,"[[],[11],[],[],[],[],[],[],[],[],[],[1],[]]"
false,false,"[[],[4],[],[],[1],[],[],[],[],[],[],[],[]]"
false,false,"[[],[5],[],[],[],[1],[],[],[],[],[],[],[]]"
false,false,"[[],[],[8],[12],[5],[4],[],[9],[2],[7],[],[],[3]]"
false,false,"[[],[11],[],[],[12],[],[],[],[],[],[],[1],[4]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[12],[],[],[],[],[],[],[],[],[3]]"
false,false,"[[],[8],[11],[4],[3,11],[],[],[],[1],[],[12],[2,4],[10]]"
false,false,"[[2],[3],[0],[1],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[11],[6],[],[4],[3],[],[1,7],[6,8],[7],[],[],[0],[]]"
false,false,"[[],[],[5],[],[5],[2,4],[],[11],[],[],[],[7],[]]"
false,false,"[[],[],[],[],[],[],[],[10],[],[],[7],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[10],[9],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[12],[],[],[],[],[],[],[],[],[12],[],[1,10]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[6],[],[],[3],[],[],[],[],[],[]]"
false,false,"[[],[],[5],[],[11],[2],[],[],[],[],[],[4],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[10],[],[],[],[],[],[],[],[2],[],[]]"
false,false,"[[],[],[6],[],[],[],[2],[],[],[],[],[],[]]"
false,false,"[[],[5],[],[],[],[1],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[11],[],[9],[]]"
false,false,"[[],[8],[],[],[],[],[],[],[1],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[12],[],[],[],[10],[],[],[7],[],[3]]"
false,false,"[[],[],[4,10],[],[2],[],[],[],[],[],[2],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[2],[1],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[3],[2],[],[],[],[9],[],[7],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[7],[],[],[],[],[],[1],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[3],[],[],[0,5,12],[],[3],[],[],[],[],[],[],[3]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[8],[],[],[9],[],[],[],[1],[4],[],[],[]]"
false,false,"[[],[],[],[],[],[],[9],[],[],[6],[],[],[]]"
false,false,"[[],[9],[],[8],[],[],[],[],[3],[1],[],[],[]]"
false,false,"[[],[],[3],[2],[],[],[],[],[],[],[],[],[]]"
false,false,"[[11],[],[],[9],[],[],[],[],[],[3],[],[0],[]]"
false,false,"[[],[],[],[],[],[],[9],[],[],[6],[],[],[]]"
