Triangulated,Connected,Graph
true,true,"[[1,2,3,11,14,19,23,27,28,30,32,33,35,37],[0,6,10,12,13,15,16,18,25,32,36,39],[0,4,6,14,16,19,21,24,27,28,30,34,35,40,42,44],[0,6,13,18,22,35],[2,7,9,21,24,25,32,35,38,44],[10,13,20],[1,2,3,7,11,20,22,25,26,36,38],[4,6,11,17,18,27,31,40],[9,15,21,22,28,29,34,37,41,43],[4,8,10,12,19,24,37,41],[1,5,9,13,14,18,20,22,32,34,38],[0,6,7,15,16,17,19,34,37],[1,9,15,17,23,25,30,33,35,40,44],[1,3,5,10,27,28,30,31,34,36,37,39,42],[0,2,10,17,18,24,37,39,41,42],[1,8,11,12,16,17,20,23,24,31,33,34],[1,2,11,15,19,28,39],[7,11,12,14,15,22,24,27,29,38,39],[1,3,7,10,14,20,25,29,32,42],[0,2,9,11,16,23,24,29,30,39],[5,6,10,15,18,25,26,29,32,34,35],[2,4,8,22,26,31,33,34,35,43],[3,6,8,10,17,21,26,27,28,31,33,36,38,44],[0,12,15,19,24,27,32,33,36],[2,4,9,14,15,17,19,23,27,31,39],[1,4,6,12,18,20,26,31,34,38,41,43,44],[6,20,21,22,25,32,44],[0,2,7,13,17,22,23,24,29,30,36],[0,2,8,13,16,22,30,35,37,40,42,43],[8,17,18,19,20,27,31,33,36,39,41],[0,2,12,13,19,27,28,33,36,38,39,43],[7,13,15,21,22,24,25,29,37,40,41],[0,1,4,10,18,20,23,26,35,37,39,42,43],[0,12,15,21,22,23,29,30,37,39,41],[2,8,10,11,13,15,20,21,25,35,38],[0,2,3,4,12,20,21,28,32,34,42],[1,6,13,22,23,27,29,30,40,44],[0,8,9,11,13,14,28,31,32,33,40],[4,6,10,17,22,25,30,34,43,44],[1,13,14,16,17,19,24,29,30,32,33],[2,7,12,28,31,36,37,41,43],[8,9,14,25,29,31,33,40,43],[2,13,14,18,28,32,35,43],[8,21,25,28,30,32,38,40,41,42],[2,4,12,22,25,26,36,38]]"
true,true,"[[7,10,18,22,23,24,31,34,35],[2,3,6,7,9,14,15,16,18,22,29,32,40,44],[1,8,9,14,15,30,33,41],[1,7,8,14,15,16,18,21,29,32,34,36,37,39,40],[8,14,16,19,21,23,24,34,39,42,43],[6,7,8,14,20,29,39],[1,5,10,19,31,33,38,43],[0,1,3,5,8,14,16,17,20,34],[2,3,4,5,7,23,27,31,32,33,35,38,39,40,41],[1,2,17,18,22,25,26,28,30,31,32,34,36,37,43,44],[0,6,11,13,14,18,21,22,23,24,26,35,37,43,44],[10,14,25,29,35,38,39,41],[16,19,29,30,32,37,39,43],[10,17,21,22,28,29,31,37,40,41],[1,2,3,4,5,7,10,11,16,21,28,30,35,40,41,42],[1,2,3,17,19,21,28,29,31,35,37,41],[1,3,4,7,12,14,20,23,25,31,38,42,43],[7,9,13,15,18,26,27,28,37,38,40,41],[0,1,3,9,10,17,21,30,31,33,34,37,39],[4,6,12,15,26,28,30,36,40],[5,7,16,27,32,35,36,39],[3,4,10,13,14,15,18,22,32,33,34,40,42],[0,1,9,10,13,21,23,24,26,27,28,30,36,41,42,44],[0,4,8,10,16,22,40,43],[0,4,10,22,30,35,40,41,43],[9,11,16,27,28,30,31,37,44],[9,10,17,19,22,32,33,38],[8,17,20,22,25,32,41,43],[9,13,14,15,17,19,22,25,29,30,34,37,42],[1,3,5,11,12,13,15,28,37,42],[2,9,12,14,18,19,22,24,25,28,31,32,33,35,42,43],[0,6,8,9,13,15,16,18,25,30,35,39,41,44],[1,3,8,9,12,20,21,26,27,30,33,34,37,42,43],[2,6,8,18,21,26,30,32,34,37,39,41,44],[0,3,4,7,9,18,21,28,32,33,35],[0,8,10,11,14,15,20,24,30,31,34,37,39,40,42],[3,9,19,20,22,41,43,44],[3,9,10,12,13,15,17,18,25,28,29,32,33,35],[6,8,11,16,17,26,39,43,44],[3,4,5,8,11,12,18,20,31,33,35,38,42],[1,3,8,13,14,17,19,21,23,24,35],[2,8,11,13,14,15,17,22,24,27,31,33,36],[4,14,16,21,22,28,29,30,32,35,39],[4,6,9,10,12,16,23,24,27,30,32,36,38,44],[1,9,10,22,25,31,33,36,38,43]]"
false,true,"[[2,6,7,10,21,31,44],[17,18,20,22,23,27,31,34,43],[0,3,7,8,12,14,17,23,24,27,28,32,33,36,38,44],[2,8,9,22,24,25,27,28,32,34,39,41],[10,11,13,16,17,24,28,29,30,33,34,38,39],[6,9,12,13,15,18,23,24,37,38,41,42,43,44],[0,5,9,10,15,34,37,38,43],[0,2,9,13,16,18,28,37,42,43],[2,3,13,14,15,22,32,34,37],[3,5,6,7,23,25,34,37],[0,4,6,14,16,19,23,24,26,29,30,34,37,44],[4,13,14,19,25,29,31,43],[2,5,15,16,17,26,39,43],[4,5,7,8,11,39,43,44],[2,8,10,11,22,25,28,31,33,35,38,40],[5,6,8,12,16,17,18,22,26,31,36,37,38,43],[4,7,10,12,15,17,23,27,36,38,42],[1,2,4,12,15,16,18,27,33,40,41,43],[1,5,7,15,17,25,33,44],[10,11,39],[1,23,34],[0,22,29,30,35,41,42],[1,3,8,14,15,21,25,28,38,42,43],[1,2,5,9,10,16,20,37],[2,3,4,5,10,30,32,35,37,42,43,44],[3,9,11,14,18,22,32,33],[10,12,15,31,43,44],[1,2,3,16,17,28,37,44],[2,3,4,7,14,22,27,36,40,44],[4,10,11,21,30,34,35,36,41],[4,10,21,24,29,38,42],[0,1,11,14,15,26,32,40,41,43],[2,3,8,24,25,31,35,36,37],[2,4,14,17,18,25,43,44],[1,3,4,6,8,9,10,20,29,35,37,40,41],[14,21,24,29,32,34,37,38],[2,15,16,28,29,32,39,42],[5,6,7,8,9,10,15,23,24,27,32,34,35,43],[2,4,5,6,14,15,16,22,30,35,41,44],[3,4,12,13,19,36,43],[14,17,28,31,34,43,44],[3,5,17,21,29,31,34,38],[5,7,16,21,22,24,30,36],[1,5,6,7,11,12,13,15,17,22,24,26,31,33,37,39,40],[0,2,5,10,13,18,24,26,27,28,33,38,40]]"
false,true,"[[1,6,12,18,20,22,23,26,33,34,35,39,41],[0,3,9,12,13,15,17,18,19,20,22,26,28,33,38,39,40,42],[3,5,7,10,12,18,23,26,29,39,43],[1,2,4,8,18,19,22,23,25,32,37,43,44],[3,9,16,19,23,26,31,36,40,41],[2,25,30,42],[0,8,17,18,27,33,38,41,43],[2,8,18,25,28,29,31,34,44],[3,6,7,17,26,27,35,39],[1,4,12,13,14,20,23,31,32,36,41,44],[2,22,28,30,31,32,35,37,39,42],[13,18,20,33,35,38,41],[0,1,2,9,18,25,26,34,35,42],[1,9,11,15,18,21,23,30,33,34,37,39,40,44],[9,24,26,29,33,40],[1,13,16,18,19,27,34,40],[4,15,17,18,31,33,35,38,39],[1,6,8,16,19,21,24,31,35,38,39,42,43,44],[0,1,2,3,6,7,11,12,13,15,16,21,24,27,35,36,37,38,39,41],[1,3,4,15,17,21,32,34,35,36,39],[0,1,9,11,23,26,32,33,38,40,44],[13,17,18,19,38,39,42],[0,1,3,10,27,30,31,44],[0,2,3,4,9,13,20,24,30,32,33,35,39,41],[14,17,18,23,25,26,29,38,39,41,42],[3,5,7,12,24,28,34,36],[0,1,2,4,8,12,14,20,24,31,32,33,38,39,41,42],[6,8,15,18,22,28,29,32,35,38,41,44],[1,7,10,25,27,31,36,39,42],[2,7,14,24,27,34,42,44],[5,10,13,22,23,32,39,40],[4,7,9,10,16,17,22,26,28,35,39,41,43],[3,9,10,19,20,23,26,27,30,40],[0,1,6,11,13,14,16,20,23,26,37,40,43],[0,7,12,13,15,19,25,29,38,40,41],[0,8,10,11,12,16,17,18,19,23,27,31,36,40,41,42],[4,9,18,19,25,28,35,40],[3,10,13,18,33,39,40,42],[1,6,11,16,17,18,20,21,24,26,27,34,39,40,41,42,44],[0,1,2,8,10,13,16,17,18,19,21,23,24,26,28,30,31,37,38,40,43,44],[1,4,13,14,15,20,30,32,33,34,35,36,37,38,39,41,43],[0,4,6,9,11,18,23,24,26,27,31,34,35,38,40,43],[1,5,10,12,17,21,24,26,28,29,35,37,38,44],[2,3,6,17,31,33,39,40,41,44],[3,7,9,13,17,20,22,27,29,38,39,42,43]]"
true,true,"[[1,4,8,11,12,15,20,23,24,31,33,43,44],[0,3,4,7,8,14,23,31,33,35,36,41],[3,13,16,24,29,31,38],[1,2,4,5,9,12,15,16,27,39,42,43],[0,1,3,8,9,12,13,15,17,24,28,30,31,33,36,38],[3,9,16,21,23,24,29,30,32,39,43,44],[7,16,18,22,24,36,42,44],[1,6,8,9,13,16,17,20,24,27,36,39,40,41],[0,1,4,7,11,13,15,17,19,21,22,28,31,36,42],[3,4,5,7,10,12,14,20,31,32,37,41],[9,11,13,15,24,26,28,42,44],[0,8,10,13,15,18,19,21,26,27,32,34,44],[0,3,4,9,21,30,31,34,38,39,41,42],[2,4,7,8,10,11,14,17,20,21,24,25,29,31,37,38,39],[1,9,13,20,22,24,28,30,32,35,37,39,40,41,42],[0,3,4,8,10,11,20,23,24,27,34,35,38,40,44],[2,3,5,6,7,26,33,35,39],[4,7,8,13,34,38,41,44],[6,11,23,26,27,28,31,39,42],[8,11,20,28,29,30,34],[0,7,9,13,14,15,19,25,31,32,36],[5,8,11,12,13,24,28,30,31,32,37,44],[6,8,14,24,25,29,32,33,39,40,44],[0,1,5,15,18,26,28,29,32],[0,2,4,5,6,7,10,13,14,15,21,22,29,30,35,36,38,41,42,44],[13,20,22,28,32,34,35,36,39,40,42,43,44],[10,11,16,18,23,27,31,36,39,41,43,44],[3,7,11,15,18,26,30,31,33,34,35,39],[4,8,10,14,18,19,21,23,25,31,35,40,43],[2,5,13,19,22,23,24,32,36,38,43],[4,5,12,14,19,21,24,27,37,40],[0,1,2,4,8,9,12,13,18,20,21,26,27,28,42],[5,9,11,14,20,21,22,23,25,29,40,44],[0,1,4,16,22,27,38,44],[11,12,15,17,19,25,27,36,40],[1,14,15,16,24,25,27,28,40],[1,4,6,7,8,20,24,25,26,29,34,40,41,42],[9,13,14,21,30,40,43],[2,4,12,13,15,17,24,29,33,39,40],[3,5,7,12,13,14,16,18,22,25,26,27,38,44],[7,14,15,22,25,28,30,32,34,35,36,37,38,42],[1,7,9,12,14,17,24,26,36],[3,6,8,10,12,14,18,24,25,31,36,40],[0,3,5,25,26,28,29,37,44],[0,5,6,10,11,15,17,21,22,24,25,26,32,33,39,43]]"
true,true,"[[1,2,8,13,14,17,29,32,36,42,44],[0,3,10,13,14,17,18,21,27,31,35,37,38,41,43],[0,14,15,20,25,27,33,34,38,40,43],[1,6,11,16,18,26,27,30,31,34,38,40],[5,12,22,29,32,39,43],[4,6,14,15,21,23,33,34,37,40,41],[3,5,10,17,19,20,25,29,30,33,37,40,41,43],[8,9,13,19,26,27,29,31,38,42,44],[0,7,9,14,20,24,26,36,37,38,39],[7,8,15,20,21,23,28,41],[1,6,11,12,13,17,39,41],[3,10,14,20,23,24,33,44],[4,10,20,23,26,34,42],[0,1,7,10,14,23,24,29,31,34,41,43],[0,1,2,5,8,11,13,15,18,20,22,26,34,37],[2,5,9,14,16,19,22,24,33,37,38,39,40],[3,15,22,30,33,37,39],[0,1,6,10,26,33,41,44],[1,3,14,24,26,32,37,42,43],[6,7,15,23,25,28,31,35,40,41],[2,6,8,9,11,12,14,22,24,25,31,32],[1,5,9,22,23,30,31,33,35,38,44],[4,14,15,16,20,21,27,35,38,39,42,44],[5,9,11,12,13,19,21,31,34,40,41],[8,11,13,15,18,20,25,29,34,42],[2,6,19,20,24,29,36],[3,7,8,12,14,17,18,29,30,33],[1,2,3,7,22,30,37,38],[9,19,32,33,43,44],[0,4,6,7,13,24,25,26,31,33,36,38,40,41,44],[3,6,16,21,26,27,37,38,43],[1,3,7,13,19,20,21,23,29,34,39],[0,4,18,20,28,34,40,41],[2,5,6,11,15,16,17,21,26,28,29,35,36,44],[2,3,5,12,13,14,23,24,31,32,40,42],[1,19,21,22,33,36,42,43],[0,8,25,29,33,35,37,38],[1,5,6,8,14,15,16,18,27,30,36,39,42],[1,2,3,7,8,15,21,22,27,29,30,36],[4,8,10,15,16,22,31,37],[2,3,5,6,15,19,23,29,32,34,42,43,44],[1,5,6,9,10,13,17,19,23,29,32,42],[0,7,12,18,22,24,34,35,37,40,41],[1,2,4,6,13,18,28,30,35,40],[0,7,11,17,21,22,28,29,33,40]]"
true,true,"[[2,6,8,11,12,13,14,16,18,21,25,26,29,32,33,35,42,44],[3,13,20,22,27,30,35,36],[0,3,13,14,15,20,22,23,27],[1,2,7,9,12,17,19,25,29,30,31,34,40,41,42],[20,21,24,25,37,42],[6,13,14,17,24,32,35,36,40,41,42,44],[0,5,7,11,18,19,31,35,44],[3,6,8,10,12,14,19,24,26,30,39],[0,7,23,29,34,37,42],[3,12,18,20,22,27,30,34,41],[7,15,16,18,19,21,22,27,30,33,38,43],[0,6,13,15,17,18,24,27,28,29,35,36,42],[0,3,7,9,14,25,27,28,29,32,33,34,36,44],[0,1,2,5,11,19,24,28,39,40,41],[0,2,5,7,12,16,18,20,28,29,32,34,35,37,38,44],[2,10,11,17,21,23,26,31,36,37,39,42],[0,10,14,18,22,23,24,25,26,28,35,37,38,41,43],[3,5,11,15,18,20,24,37,41],[0,6,9,10,11,14,16,17,21,26,37,40],[3,6,7,10,13,23,25,27,34,35,41,43,44],[1,2,4,9,14,17,21,27,28,29,32,42],[0,4,10,15,18,20,23,24,25,28,30,39,43],[1,2,9,10,16,24,28,30,34,37,38,39],[2,8,15,16,19,21,25,26,29,34,36],[4,5,7,11,13,16,17,21,22,30,33,35,37,38],[0,3,4,12,16,19,21,23,29,30,33,36,38,39,40],[0,7,15,16,18,23,27,28,31,33,38],[1,2,9,10,11,12,19,20,26,32,33,36,40,42],[11,12,13,14,16,20,21,22,26,30,44],[0,3,8,11,12,14,20,23,25,30,32,40],[1,3,7,9,10,21,22,24,25,28,29,41],[3,6,15,26,36,39],[0,5,12,14,20,27,29,35,37,40,42,44],[0,10,12,24,25,26,27,35,38],[3,8,9,12,14,19,22,23,38,40,41],[0,1,5,6,11,14,16,19,24,32,33,38,44],[1,5,11,12,15,23,25,27,31,40],[4,8,14,15,16,17,18,22,24,32],[10,14,16,22,24,25,26,33,34,35,41,42,44],[7,13,15,21,22,25,31,40],[3,5,13,18,25,27,29,32,34,36,39,44],[3,5,9,13,16,17,19,30,34,38],[0,3,4,5,8,11,15,20,27,32,38],[10,16,19,21],[0,5,6,12,14,19,28,32,35,38,40]]"
false,true,"[[8,14,23,26,28,32,33,35,36,41,42],[8,11,21,23,38,41,44],[11,14,17,19,21,22,24,27,30,31,39,42],[8,11,12,15,20,21,23,34,40],[9,33,34,40,43],[12,15,16,19,21,27,29,32,38],[11,12,14,15,20,31,32,42,43],[9,10,11,14,18,19,21,23,26,27,35,36,42],[0,1,3,9,14,17,21,24,26,32,38,44],[4,7,8,11,16,30,31,39,42],[7,15,16,20,23,25,27,28,32,40,43,44],[1,2,3,6,7,9,13,14,20,23,44],[3,5,6,14,16,23,25,26,33,38],[11,15,16,18,34,35],[0,2,6,7,8,11,12,20,23,28,30,33,34,41],[3,5,6,10,13,17,18,20,31,32,33,36,38],[5,9,10,12,13,17,19,29,32,33,36],[2,8,15,16,21,25,26,28,29],[7,13,15,19,21,26,31,38,42],[2,5,7,16,18,23,26,34,42],[3,6,10,11,14,15,23,27,28,31,32,39,42],[1,2,3,5,7,8,17,18,25,30,31,39,43],[2,29,30,32,33],[0,1,3,7,10,11,12,14,19,20,25,29,31,32,33,34,37,39,40],[2,8,25,36],[10,12,17,21,23,24,26,40],[0,7,8,12,17,18,19,25,31,32,42],[2,5,7,10,20,33],[0,10,14,17,20,38,43],[5,16,17,22,23,34,37,38,40,43],[2,9,14,21,22,31,35,37,38,39,43],[2,6,9,15,18,20,21,23,26,30,33,34,41],[0,5,6,8,10,15,16,20,22,23,26,33,43],[0,4,12,14,15,16,22,23,27,31,32,34,36],[3,4,13,14,19,23,29,31,33,37,39],[0,7,13,30,41],[0,7,15,16,24,33,44],[23,29,30,34,43],[1,5,8,12,15,18,28,29,30,39,40,44],[2,9,20,21,23,30,34,38,40],[3,4,10,23,25,29,38,39,44],[0,1,14,31,35,42],[0,2,6,7,9,18,19,20,26,41],[4,6,10,21,28,29,30,32,37],[1,8,10,11,36,38,40]]"
true,true,"[[4,5,7,8,9,10,16,23,29,30,34,38],[4,6,12,16,18,22,25,35,36,37,38,39,41,44],[6,17,18,22,29,33,41,42,43],[18,24,28,29,42],[0,1,25,31,32],[0,6,8,9,10,20,24,28,29,30,34,37],[1,2,5,10,12,16,17,23,24,25,26,27,28,34,39,41],[0,12,14,27,28,29,37,38,39,43],[0,5,10,16,20,21,25,33,40,42],[0,5,10,17,18,21,25,33,41],[0,5,6,8,9,11,15,18,19,24,26,30,32,43],[10,13,17,21,23,29,30,32,33,39,40,41],[1,6,7,18,31,40,43],[11,16,17,22,30,37,38,44],[7,15,21,24,25,29,35,42,43],[10,14,18,20,27,28,30,32,35,37],[0,1,6,8,13,18,19,22,26,27,31,33,44],[2,6,9,11,13,26,29],[1,2,3,9,10,12,15,16,19,28,31,32,34,38,41],[10,16,18,20,23,26,32,38,42],[5,8,15,19,27,31,32,34,35,36,38],[8,9,11,14,24,27,31,35,39,44],[1,2,13,16,26,29,34,36,42,43],[0,6,11,19,24,27,33,41,42],[3,5,6,10,14,21,23,28,32,34,41],[1,4,6,8,9,14,30,31,34,35],[6,10,16,17,19,22,27,30,32,41,43,44],[6,7,15,16,20,21,23,26,31,34,36,37,38,41,44],[3,5,6,7,15,18,24,29,31,39,41],[0,2,3,5,7,11,14,17,22,28,34,37],[0,5,10,11,13,15,25,26,39,44],[4,12,16,18,20,21,25,27,28,34,37,40,44],[4,10,11,15,18,19,20,24,26,42],[2,8,9,11,16,23,35],[0,5,6,18,20,22,24,25,27,29,31,35,36],[1,14,15,20,21,25,33,34,37,38,39,43,44],[1,20,22,27,34,39,44],[1,5,7,13,15,27,29,31,35,38,43,44],[0,1,7,13,18,19,20,27,35,37,39,40],[1,6,7,11,21,28,30,35,36,38],[8,11,12,31,38],[1,2,6,9,11,18,23,24,26,27,28],[2,3,8,14,19,22,23,32],[2,7,10,12,14,22,26,35,37],[1,13,16,21,26,27,30,31,35,36,37]]"
true,true,"[[2,7,15,17,18,23,25,28,31,34,35,40,42,43],[6,8,15,17,19,26,28,29,30,31,43],[0,3,4,9,14,15,16,22,23,26,29,32,33,41,43],[2,4,5,7,9,13,15,20,25,26,30,35,38],[2,3,10,24,30,31,37,44],[3,20,23,27,32,33],[1,7,15,20,24,25,28,34,35,36,38,44],[0,3,6,8,9,16,18,22,24,39,42],[1,7,15,16,17,23,25,26,27,32,44],[2,3,7,12,14,15,16,31,35,39,40,44],[4,12,18,20,21,32],[19,20,21,22,24,25,26,29,30,36,39],[9,10,14,19,22,23,28,33,36,37,41],[3,14,23,25,28,30,32,33,38,40,42],[2,9,12,13,15,18,25,30,38,43],[0,1,2,3,6,8,9,14,17,18,21,31,36,37,41,42,43],[2,7,8,9,17,20,26,31,40,41],[0,1,8,15,16,21,29,30,34,36,37,39,40],[0,7,10,14,15,24,25,29,32,33,37,40,42],[1,11,12,23,27,30,34,35,38,40,44],[3,5,6,10,11,16,24,25,28,32,38,44],[10,11,15,17,24,25,32,34,36,37,41],[2,7,11,12,34,37,41,42,44],[0,2,5,8,12,13,19,24,25,28,31,34,35,37],[4,6,7,11,18,20,21,23,26,28,35,36,37,38,40,41,42,43],[0,3,6,8,11,13,14,18,20,21,23,26,27,29,30,32,40,41],[1,2,3,8,11,16,24,25,32,40],[5,8,19,25,35,37,42,44],[0,1,6,12,13,20,23,24,32,39,42],[1,2,11,17,18,25,32,39,40,41,43],[1,3,4,11,13,14,17,19,25,39,42],[0,1,4,9,15,16,23,33,38,44],[2,5,8,10,13,18,20,21,25,26,28,29,35,38,41],[2,5,12,13,18,31,39,44],[0,6,17,19,21,22,23,38,40],[0,3,6,9,19,23,24,27,32,37,38],[6,11,12,15,17,21,24,37,41],[4,12,15,17,18,21,22,23,24,27,35,36,39,42],[3,6,13,14,19,20,24,31,32,34,35,43],[7,9,11,17,28,29,30,33,37,41],[0,9,13,16,17,18,19,24,25,26,29,34,43,44],[2,12,15,16,21,22,24,25,29,32,36,39,44],[0,7,13,15,18,22,24,27,28,30,37,43],[0,1,2,14,15,24,29,38,40,42,44],[4,6,8,9,19,20,22,27,31,33,40,41,43]]"
