Triangulated,Connected,Graph
false,false,"[[],[],[6],[],[],[],[2],[14],[13,15],[11],[13],[9],[],[8,10],[7],[8],[]]"
false,false,"[[12],[],[],[],[],[],[],[],[],[],[],[],[0],[],[],[],[]]"
false,false,"[[6],[],[8,11],[4],[3],[15],[0],[],[2],[],[],[2],[],[],[],[5],[]]"
false,false,"[[],[],[],[],[13],[],[11],[],[],[],[12],[6,15],[10],[4],[],[11],[]]"
false,false,"[[14],[],[],[],[],[],[],[],[],[13],[],[],[14],[9],[0,12],[],[]]"
false,false,"[[],[6],[],[],[],[11,16],[1],[],[],[],[],[5],[],[],[],[],[5]]"
false,false,"[[],[],[],[],[5],[4],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[16],[],[],[],[],[],[],[],[],[7]]"
false,false,"[[],[10],[],[],[],[],[],[],[14],[15],[1],[],[],[],[8],[9],[]]"
false,false,"[[],[],[3],[2],[],[],[],[],[],[13],[],[],[],[9],[],[],[]]"
false,false,"[[],[],[],[],[8],[8],[],[11],[4,5],[11],[],[7,9],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[16],[],[],[],[],[],[],[],[],[],[],[],[4]]"
false,false,"[[],[],[],[4],[3],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[14],[],[],[16],[],[],[],[7],[],[10]]"
false,false,"[[12],[14],[],[7],[],[],[],[3],[],[],[],[],[0],[],[1],[],[]]"
false,false,"[[],[],[3],[2,6],[],[],[3],[],[],[],[],[],[14],[],[12],[],[]]"
false,false,"[[4],[],[],[],[0],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[6],[],[3,8],[2],[],[14],[0],[],[2,13],[],[],[16],[],[8],[5],[],[11]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[9],[],[],[15],[],[],[],[2],[12],[],[10],[],[],[5],[]]"
false,false,"[[],[],[],[],[8],[],[11],[],[4],[],[],[6],[],[],[],[],[]]"
false,false,"[[],[13],[],[],[],[],[],[],[],[15],[],[],[],[1],[],[9],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[16],[],[],[14],[],[12],[],[9]]"
false,false,"[[],[6,11],[],[],[],[],[1],[16],[],[],[16],[1],[],[],[],[],[7,10]]"
false,false,"[[],[],[],[15],[],[15],[7],[6],[10],[11],[8],[9],[],[],[],[3,5],[]]"
false,false,"[[],[6],[],[],[],[],[1],[],[],[10],[9],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[14],[],[12],[],[]]"
false,false,"[[],[2],[1],[],[],[],[8],[14],[6],[],[],[],[],[],[7],[],[]]"
false,false,"[[],[],[10],[],[],[],[],[],[],[],[2],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[16],[15]]"
false,false,"[[],[13],[],[],[],[],[],[8],[7],[],[],[],[],[1],[],[],[]]"
