Triangulated,Connected,Graph
false,false,"[[23,27],[20],[35],[],[],[41,44],[28,34],[27],[41],[10,11],[9,30],[9,41],[21],[],[],[36],[],[35],[19],[18,33,45],[1,27],[12],[46],[0,29],[],[34,36],[28],[0,7,20,36],[6,26],[23,33],[10],[40,43,46],[34],[19,29],[6,25,32],[2,17],[15,25,27,44],[],[],[],[31],[5,8,11],[],[31],[5,36],[19],[22,31],[]]"
false,false,"[[22,47],[11],[38],[10,42],[30,38],[6,8,36,44],[5],[30],[5,46],[18],[3,23],[1,44],[39],[],[32],[],[33],[20],[9],[31],[17],[25],[0],[10,43],[30,44],[21],[],[36],[],[38],[4,7,24],[19,32],[14,31],[16],[],[],[5,27],[42,47],[2,4,29],[12],[],[],[3,37],[23],[5,11,24],[],[8],[0,37]]"
false,false,"[[17,44],[],[],[],[10,24,32],[],[],[15,20,32],[11,42],[25,45],[4,21,45],[8,30,38],[17,23,35],[],[40],[7],[45],[0,12,25,35],[20,22,41,43],[20],[7,18,19,32],[10,26],[18,41],[12,40],[4],[9,17,40],[21],[31],[],[],[11,35],[27,34,35],[4,7,20],[40],[31],[12,17,30,31,42],[42],[43,44],[11],[41,46],[14,23,25,33],[18,22,39,45],[8,35,36],[18,37],[0,37],[9,10,16,41],[39],[]]"
false,false,"[[20],[12,39],[22,29],[10,22,28],[8,44],[35,38,44],[10,18,26,34],[20,28,40],[4,24],[],[3,6,28],[16,40],[1,21,44],[],[23],[17,34],[11,25,33],[15,22,28],[6,36],[35,38],[0,7,31,40],[12,37],[2,3,17,30,42],[14,47],[8],[16],[6,45],[45],[3,7,10,17],[2],[22,32],[20,34],[30],[16],[6,15,31],[5,19],[18],[21,40],[5,19],[1,40],[7,11,20,37,39],[],[22],[],[4,5,12,45],[26,27,44],[],[23]]"
false,false,"[[16,21,22,40],[35],[],[30],[],[18,26],[8,15],[],[6,12,30],[],[14,26,38,44],[12],[8,11,13],[12,32],[10,30,46],[6,18,20],[0,33,42],[24,29],[5,15],[25],[15,23],[0,46],[0,44],[20,47],[17,35,38],[19,26],[5,10,25],[],[],[17,43],[3,8,14],[],[13],[16],[],[1,24],[],[],[10,24],[],[0],[45,47],[16],[29],[10,22],[41],[14,21],[23,41]]"
false,false,"[[],[46],[39],[9],[],[41],[21,31,47],[13,17,18,35,45],[40],[3,17],[38],[30],[27,43],[7,14,46,47],[13,24,42,43],[22,34],[19,22],[7,9],[7,32,47],[16,46],[],[6,44],[15,16],[],[14],[],[],[12,39],[],[47],[11],[6],[18],[],[15,39],[7],[46],[],[10],[2,27,34],[8],[5],[14],[12,14],[21],[7,47],[1,13,19,36],[6,13,18,29,45]]"
false,false,"[[],[26,29,31],[],[8,21],[9,41],[7],[33,40,47],[5,8],[3,7,17,20,29],[4,47],[],[],[],[39],[32,46],[],[],[8],[22],[47],[8,32],[3],[18,24],[],[22],[46],[1],[29,46],[],[1,8,27,34],[41],[1,46],[14,20,40,46],[6],[29,36,47],[36],[34,35,40,45],[],[],[13,42],[6,32,36,41,42],[4,30,40],[39,40],[],[],[36,47],[14,25,27,31,32],[6,9,19,34,45]]"
false,false,"[[9],[19,29],[7,14,26,28],[],[28,37],[23,34],[13,22,24,29],[2,29],[42],[0,42],[11,18,24],[10,46],[],[6,33],[2,15,20,33],[14,22],[25],[],[10,26],[1,30],[14],[40],[6,15,45],[5,47],[6,10,39],[16,38],[2,18],[],[2,4],[1,6,7],[19,38,45],[47],[],[13,14,41],[5],[],[39,45],[4],[25,30],[24,36],[21,46],[33],[8,9],[],[],[22,30,36],[11,40],[23,31]]"
false,false,"[[7],[28],[7],[18],[12,20],[8,40],[7,46],[0,2,6,23],[5],[24],[31,40,47],[25,34],[4,18],[],[22,39],[34],[],[],[3,12,32,45],[],[4],[29],[14,32],[7,36],[9],[11],[],[],[1],[21],[35],[10],[18,22,34],[36],[11,15,32],[30,40],[23,33],[40,41],[42],[14,45],[5,10,35,37],[37],[38],[],[],[18,39],[6],[10]]"
false,false,"[[43],[26],[],[4,30,46],[3,6,39],[7,22,27],[4],[5],[],[21,22,38,47],[],[],[],[],[44],[25,28,39],[25,36,42],[33],[36,38],[32],[],[9],[5,9,29,44],[],[],[15,16],[1,39],[5,46],[15,44],[22,36],[3],[],[19,34],[17],[32],[],[16,18,29],[],[9,18],[4,15,26],[],[],[16],[0],[14,22,28],[],[3,27],[9]]"
false,false,"[[17],[46],[9,25,37,42],[23],[6],[26,33,41],[4],[17],[],[2,40,46],[],[],[26,32],[14,15],[13],[13,25,39],[19,28,45],[0,7,25],[],[16],[33,44],[],[39],[3,26],[],[2,15,17,28],[5,12,23,44],[],[16,25],[],[40],[],[12],[5,20,37],[],[],[40,46],[2,33,42,44],[40],[15,22],[9,30,36,38],[5],[2,37],[],[20,26,37],[16],[1,9,36],[]]"
false,false,"[[18,19],[40],[24],[12],[],[],[25,39],[24,44],[],[19,46],[],[35,37,40,47],[3],[29,45,46],[32,41],[32],[],[23,32],[0,32],[0,9],[],[],[34],[17,46],[2,7,33],[6],[],[],[37,38,46],[13],[42],[],[14,15,17,18,45],[24],[22,35,41],[11,34],[40],[11,28,47],[28],[6],[1,11,36],[14,34],[30],[],[7],[13,32],[9,13,23,28],[11,37]]"
false,false,"[[],[17,27,39],[22,44],[],[29],[17,19],[13,27],[10,19],[14,17,34],[43],[7],[],[26,43],[6,43],[8],[],[33],[1,5,8,27],[35,36],[5,7,38],[26,47],[47],[2],[29],[31,47],[41],[12,20,35,45],[1,6,17,30],[37],[4,23,37],[27,33],[24],[],[16,30,38],[8,43],[18,26],[18,47],[28,29],[19,33],[1],[],[25],[],[9,12,13,34],[2],[26],[],[20,21,24,36]]"
false,false,"[[2,30],[16],[0,26],[10,23],[],[18,33,39],[20,33],[],[10,32],[],[3,8,11,13],[10,33],[14,44],[10],[12,28],[28],[1,47],[],[5,41],[32,34],[6,38,40,42],[],[],[3,39],[41],[],[2,32],[],[14,15,34],[],[0],[39],[8,19,26,44],[5,6,11],[19,28],[],[],[],[20],[5,23,31],[20],[18,24],[20,43],[42],[12,32,47],[],[],[16,44]]"
false,false,"[[],[17,34,35,38,46],[14],[37,40],[31],[],[],[11,22,29],[],[],[44],[7,23,28,47],[16],[44],[2,39],[31],[12,17,36],[1,16,27],[38],[],[],[22,45],[7,21,37],[11],[30,42],[],[36],[17],[11],[7,44],[24,35],[4,15,46],[],[],[1],[1,30],[16,26],[3,22],[1,18],[14,42,43],[3],[],[24,39],[39],[10,13,29],[21],[1,31],[11]]"
false,false,"[[7,32],[],[5,15,36],[23,32],[],[2],[25],[0],[21,38],[10],[9,28,45],[42],[],[],[25,33],[2,27],[],[],[42],[],[],[8],[],[3],[],[6,14],[],[15,47],[10,40],[],[],[],[0,3],[14],[],[],[2],[],[8],[],[28],[],[11,18],[],[],[10],[],[27]]"
false,false,"[[8,42],[7,33,36],[30],[12,30,31],[42],[],[17,20],[1,9],[0,21],[7,16],[46],[],[3,32],[17],[],[17,19,27],[9,39],[6,13,15],[34,44],[15,24,34],[6],[8],[37],[47],[19],[],[31,38],[15],[],[],[2,3,40],[3,26],[12,45],[1],[18,19],[],[1],[22],[26],[16,43],[30],[],[0,4],[39],[18],[32],[10],[23]]"
false,false,"[[42],[24,25],[22],[10,21,44,46],[21],[17],[16,21],[20],[23],[15],[3,36],[15],[18,24],[28,37],[38,45],[9,11,37],[6,17,44],[5,16],[12,25,35],[23,45],[7,46],[3,4,6],[2],[8,19,38,40],[1,12],[1,18,35],[],[44],[13,30],[30,44],[28,29,47],[],[],[],[35,39],[18,25,34],[10,47],[13,15],[14,23],[34],[23],[44,46],[0,47],[46],[3,16,27,29,41],[14,19],[3,20,41,43],[30,36,42]]"
false,false,"[[39,41],[7],[6,21],[21],[],[25],[2,16,29],[1,22,42],[28,46],[22],[24,46],[23,25],[33],[47],[20],[18],[6],[],[15,30,37,40],[35],[14,30,36],[2,3],[7,9],[11,39],[10],[5,11],[],[33],[8,29,31,43],[6,28],[18,20],[28,39],[41],[12,27],[],[19,38],[20,39,46],[18],[35],[0,23,31,36],[18],[0,32],[7],[28],[],[],[8,10,36],[13]]"
