Triangulated,Connected,Graph
false,false,"[[4,32,35,47],[11,34],[],[18],[0,8,11,14,15,27],[30,38,44],[],[15,40,43],[4],[10,22,41],[9,35,38,47],[1,4],[29],[20,47],[4,30,32,36],[4,7,29,33,37,43],[23],[23,27,38],[3],[29,30,40,44],[13,23,29,45],[41,43],[9,23,38],[16,17,20,22,40],[38],[33,39,46],[47],[4,17,29],[34],[12,15,19,20,27],[5,14,19,32,45],[],[0,14,30,39],[15,25,38,45],[1,28,36,47],[0,10],[14,34,38,39],[15,39],[5,10,17,22,24,33,36],[25,32,36,37],[7,19,23],[9,21],[],[7,15,21],[5,19,46],[20,30,33],[25,44],[0,10,13,26,34]]"
false,false,"[[26,28,45],[31,32,34,46],[16,20,46],[8,29,43],[6,24,28,37,41],[23,35,42,43,44],[4,13,18,31,40,41,45],[43],[3,11,13,18,19,25],[16],[15,47],[8,33,45],[47],[6,8,14,42],[13,33,40],[10,21,38,46],[2,9,31,37,42],[20,27],[6,8,31,43],[8,27,33,35],[2,17,22,42,47],[15,25,28,31,43],[20,46],[5,30,44],[4],[8,21,40],[0,41],[17,19,32,47],[0,4,21,29,41],[3,28,34,37],[23],[1,6,16,18,21],[1,27,37],[11,14,19],[1,29,36,40],[5,19],[34],[4,16,29,32],[15,42],[],[6,14,25,34],[4,6,26,28],[5,13,16,20,38],[3,5,7,18,21,47],[5,23],[0,6,11],[1,2,15,22],[10,12,20,27,43]]"
false,false,"[[11,29],[4,8,36],[14,22,35,40,45],[15,33],[1,45],[17,41,42],[40,45],[8,25],[1,7,11],[20,22,47],[17,20,25,47],[0,8],[16],[23,24,27,39,46],[2,21],[3,20,24],[12,19],[5,10,32,33,37],[21,35,39,47],[16,34],[9,10,15,34],[14,18,32],[2,9],[13,26,29],[13,15],[7,10,27],[23,46],[13,25,32,40],[31,35,44,45],[0,23,35],[],[28,38],[17,21,27],[3,17],[19,20],[2,18,28,29],[1,37],[17,36,40],[31],[13,18],[2,6,27,37],[5,45,47],[5],[45],[28],[2,4,6,28,41,43],[13,26],[9,10,18,41]]"
false,false,"[[15,19,25,41,44,45],[16,44],[23,29,34,38],[],[6,10],[16,25],[4,24,29,31],[20],[13,16,21,44,45],[11],[4,20,32],[9],[19],[8,14],[13,16,24],[0,20,22,37,41,43],[1,5,8,14,23],[23],[43],[0,12,28,36,39,44],[7,10,15,37,43],[8,33],[15,25],[2,16,17,31],[6,14],[0,5,22,27,41],[],[25,29,32,43,44,45],[19,30,43],[2,6,27,45],[28,47],[6,23,32,47],[10,27,31],[21,35,36,46],[2,37,41,43],[33],[19,33],[15,20,34,43],[2,43],[19],[],[0,15,25,34],[],[15,18,20,27,28,34,37,38],[0,1,8,19,27],[0,8,27,29],[33],[30,31]]"
false,false,"[[4,5,28,45],[3,37,43,44],[],[1,19,37,43],[0,7,19,22,28],[0,20,40,47],[14,17,30,39],[4,14,46],[27],[19],[24,33],[13,19,33],[37,44],[11,21,29,38],[6,7,19,37],[20,31],[32,45],[6,33,40],[19,32,37,38,45],[3,4,9,11,14,18,38],[5,15,41,46],[13,38],[4,24,45],[26,39,40],[10,22,39],[46],[23,29,34],[8,35],[0,4,31,41],[13,26,43,44],[6,45,46],[15,28],[16,18],[10,11,17,47],[26,36,47],[27],[34],[1,3,12,14,18],[13,18,19,21],[6,23,24],[5,17,23],[20,28,47],[],[1,3,29,45],[1,12,29,45],[0,16,18,22,30,43,44,46],[7,20,25,30,45],[5,33,34,41]]"
false,false,"[[18],[2,18,40],[1,4],[21,22],[2,21,26],[12,33,35],[9,13],[9,19,33,35],[9,35],[6,7,8,29,34],[18,27,36,43],[37],[5,18,38,40],[6],[15,21,30,38,45],[14,30,31,39],[26,38],[43],[0,1,10,12,37,38,39,42],[7,20,25,28,29,35],[19,34,38],[3,4,14,43],[3,27,40,43],[24,26],[23],[19],[4,16,23,35,39],[10,22,35,45],[19,34,36,37],[9,19,30],[14,15,29,35],[15,36,38],[43,46],[5,7],[9,20,28],[5,7,8,19,26,27,30,39,42],[10,28,31],[11,18,28,43],[12,14,16,18,20,31],[15,18,26,35],[1,12,22],[],[18,35,47],[10,17,21,22,32,37,45],[45],[14,27,43,44],[32],[42]]"
false,false,"[[4,6,20,39,43,47],[7,18],[20,41],[11,22,36],[0,9,14,19,34],[11],[0,17],[1,30,46],[],[4,36,44],[29],[3,5],[],[],[4,17,18,40],[35,45,47],[33],[6,14,22,33],[1,14,44],[4],[0,2,37],[],[3,17],[25,27,33],[26,37,40],[23,29,43,44],[24],[23],[],[10,25,31,38],[7,33,40],[29],[36],[16,17,23,30,36,39],[4,36],[15,42],[3,9,32,33,34,39],[20,24,39],[29,47],[0,33,36,37,43],[14,24,30],[2],[35],[0,25,39],[9,18,25],[15],[7],[0,15,38]]"
false,false,"[[1,7,8,15,19,38],[0,16,18,26,36,39],[9,24],[5,25],[15,21],[3,24,32],[27,41,45],[0,17,19,36],[0,17,26,29,42],[2,13,14,16,19,22],[24,25],[32,36,38,39],[16,26,32,40],[9,16,41],[9,34],[0,4],[1,9,12,13,19,22,36],[7,8,37],[1,30,43],[0,7,9,16,21,44],[38],[4,19,22],[9,16,21,38],[24,37],[2,5,10,23,26,47],[3,10,35],[1,8,12,24],[6,36],[],[8,34,41,45],[18,35,36],[],[5,11,12],[],[14,29,41],[25,30],[1,7,11,16,27,30,40],[17,23,38],[0,11,20,22,37,45],[1,11,47],[12,36],[6,13,29,34],[8,47],[18],[19],[6,29,38],[],[24,39,42]]"
false,false,"[[2,31],[19,22],[0,6,10,28],[8,21,30,35,37,45],[22,28,37,40,41],[26,27,29,37],[2],[42,47],[3,12,43,45],[11,14],[2,14,29,32],[9,43],[8,13,29,45],[12],[9,10,30,39,44],[],[25],[21,22,26,28,36],[28,31,45],[1,22,42,43],[28,31],[3,17,25,30,36],[1,4,17,19,32],[35,36],[28,29,30],[16,21,44,45,47],[5,17,27],[5,26,33],[2,4,17,18,20,24,33,46],[5,10,12,24],[3,14,21,24,33,47],[0,18,20,41,46],[10,22,35],[27,28,30,39],[44],[3,23,32],[17,21,23,41],[3,4,5,40,46],[47],[14,33],[4,37,45],[4,31,36],[7,19],[8,11,19],[14,25,34],[3,8,12,18,25,40],[28,31,37],[7,25,30,38]]"
false,false,"[[],[3,11,16,18,22,37],[32,45],[1,8,39,44],[7,16,22,27,35,44,45],[41,42],[13,46],[4],[3,20],[25,30,45],[],[1],[38],[6,35],[23,30,33,38,42],[23],[1,4,31,43],[44,47],[1,22,30,34],[33,46],[8],[24,32,34,37],[1,4,18,39],[14,15,46],[21],[9,33,34],[33],[4,45,47],[42,44],[36,40],[9,14,18],[16],[2,21,42],[14,19,25,26,41],[18,21,25],[4,13],[29],[1,21],[12,14],[3,22],[29],[5,33],[5,14,28,32,46,47],[16,44],[3,4,17,28,43],[2,4,9,27],[6,19,23,42],[17,27,42]]"
