Triangulated,Connected,Graph
false,false,"[[],[],[5],[7],[],[2],[],[3],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[8],[],[7],[],[],[],[],[2],[0]]"
false,false,"[[],[],[],[],[],[],[8],[],[6]]"
false,false,"[[3],[],[6],[0],[],[],[2],[],[]]"
false,false,"[[],[],[5,6],[],[],[2],[2],[],[]]"
false,false,"[[],[3],[],[1],[7],[],[],[4],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[7],[],[5],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[5],[],[],[],[],[0],[],[],[]]"
false,false,"[[],[],[4],[],[2],[8],[],[],[5]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[3],[],[4],[0],[2],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[6],[],[4],[],[]]"
false,false,"[[],[7],[],[],[],[],[],[1],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[8],[],[],[],[],[3]]"
false,false,"[[],[5],[],[],[],[1,8],[],[],[5]]"
false,false,"[[],[8],[],[6],[],[],[3],[],[1]]"
false,false,"[[7,8],[],[],[8],[],[],[],[0,8],[0,3,7]]"
false,false,"[[3,5],[],[],[0],[],[0],[],[],[]]"
false,false,"[[8],[],[],[],[],[],[],[],[0]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[1],[0,3],[],[1],[],[],[],[],[]]"
false,false,"[[],[],[3],[2],[],[],[],[],[]]"
false,false,"[[],[8],[],[5],[8],[3,8],[],[],[1,4,5]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[7],[],[],[],[],[],[],[0],[]]"
false,false,"[[],[],[],[],[5],[4],[],[],[]]"
false,false,"[[4],[],[],[],[0],[],[],[],[]]"
false,false,"[[7],[],[7],[4],[3],[],[],[0,2],[]]"
false,false,"[[],[7],[],[],[],[],[7],[1,6],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[2],[1],[],[],[],[],[],[]]"
false,false,"[[],[4],[],[],[1],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[7],[],[],[],[],[2],[]]"
false,false,"[[2],[],[0],[7],[],[],[],[3],[]]"
false,false,"[[],[8],[],[],[],[],[],[],[1]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[6],[],[4],[3],[],[1],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[3],[2],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[3],[2,7],[],[],[],[3],[]]"
false,false,"[[7],[],[],[],[6],[8],[4],[0],[5]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[6],[],[],[3],[],[]]"
false,false,"[[],[],[],[],[],[],[],[8],[7]]"
false,false,"[[7],[],[],[],[],[],[],[0],[]]"
false,false,"[[],[],[7],[],[],[],[],[2],[]]"
false,false,"[[4],[7],[],[],[0],[],[],[1],[]]"
false,false,"[[],[6],[],[],[],[],[1],[],[]]"
false,false,"[[],[],[],[7],[],[],[],[3],[]]"
false,false,"[[4],[],[],[],[0],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[8],[],[6]]"
false,false,"[[7],[5],[],[],[],[1],[],[0],[]]"
false,false,"[[],[],[6],[],[],[],[2],[],[]]"
false,false,"[[],[],[],[],[8],[],[],[],[4]]"
false,false,"[[],[],[3],[2],[],[],[],[],[]]"
false,false,"[[],[],[],[],[6],[],[4],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[6,7],[5],[],[3],[2,7],[2,6],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[5],[],[],[6,8],[],[0],[3],[],[3]]"
false,false,"[[],[3],[],[1],[],[7],[8],[5],[6]]"
false,false,"[[],[3],[],[1],[],[],[],[8],[7]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[8],[],[],[],[7],[],[8],[4],[0,6]]"
false,false,"[[],[4,8],[],[],[1],[],[],[],[1]]"
false,false,"[[8],[],[],[],[8],[],[],[],[0,4]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[6],[4],[],[2],[],[1],[],[]]"
false,false,"[[3],[],[],[0],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[4],[],[],[1,8],[],[],[],[4]]"
false,false,"[[4],[],[],[],[0],[],[],[],[]]"
false,false,"[[2],[],[0],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[7],[],[],[],[],[2],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[3],[],[1],[],[],[],[],[]]"
false,false,"[[],[],[6],[],[],[],[2],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[3,4],[],[3],[0,2,4],[0,3],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[8],[],[],[5]]"
false,false,"[[],[],[],[6],[],[],[3],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[7],[],[],[],[3],[]]"
false,false,"[[],[],[6],[],[],[],[2],[],[]]"
false,false,"[[8],[],[],[],[],[],[],[],[0]]"
false,false,"[[2],[],[0,4],[],[2],[6],[5],[],[]]"
false,false,"[[],[2],[1,5],[],[],[2],[],[],[]]"
false,false,"[[],[],[5],[],[],[2],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[1],[0],[8],[],[],[],[],[],[2]]"
false,false,"[[],[],[8],[],[],[],[],[],[2]]"
false,false,"[[],[],[8],[],[],[],[],[],[2]]"
false,false,"[[],[2],[1],[],[],[],[],[],[]]"
false,false,"[[],[],[4],[],[2],[8],[],[],[5]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[8],[6],[5],[],[4]]"
false,false,"[[],[],[8],[],[],[],[],[],[2]]"
false,false,"[[],[],[],[],[8],[],[],[],[4]]"
false,false,"[[6],[7],[],[],[],[],[0],[1],[]]"
false,false,"[[],[7],[],[],[],[],[],[1],[]]"
false,false,"[[],[],[5],[4,8],[3],[2,8],[],[],[3,5]]"
false,false,"[[],[8],[],[],[],[],[],[],[1]]"
false,false,"[[],[],[],[4,5],[3,7],[3],[],[4,8],[7]]"
false,false,"[[],[],[7],[],[],[],[],[2],[]]"
false,false,"[[],[],[],[4],[3],[],[],[],[]]"
false,false,"[[1],[0,4],[3],[2],[1],[],[],[],[]]"
false,false,"[[],[],[],[5],[],[3,8],[],[],[5]]"
false,false,"[[],[],[3],[2],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[7],[6],[]]"
false,false,"[[8],[4],[3],[2],[1],[],[],[],[0]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[8],[],[],[6],[7],[4],[5],[1]]"
false,false,"[[],[],[],[],[5],[4],[],[],[]]"
false,false,"[[],[],[],[],[],[],[7],[6],[]]"
false,false,"[[],[2],[1],[],[6],[],[4],[],[]]"
false,false,"[[2],[4,8],[0],[],[1],[],[],[],[1]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[8],[7]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[3],[],[1,7],[],[],[],[3],[]]"
false,false,"[[],[],[8],[],[],[],[],[],[2]]"
false,false,"[[],[],[7],[],[],[],[],[2],[]]"
false,false,"[[],[],[],[6],[],[],[3],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[1],[0],[],[6],[],[],[3],[],[]]"
false,false,"[[],[],[5,7],[],[],[2],[],[2],[]]"
false,false,"[[5],[],[],[],[],[0],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[3],[],[],[0],[8],[],[],[],[4]]"
false,false,"[[1],[0],[],[],[],[],[],[],[]]"
false,false,"[[],[8],[],[],[],[],[],[],[1]]"
false,false,"[[],[],[],[],[7],[],[],[4],[]]"
false,false,"[[1],[0],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[7],[],[],[],[3],[]]"
false,false,"[[],[],[],[],[],[],[8],[],[6]]"
false,false,"[[1,3],[0],[],[0],[],[],[],[],[]]"
false,false,"[[2],[],[0],[],[],[],[],[],[]]"
false,false,"[[5],[8],[8],[],[],[0],[],[],[1,2]]"
false,false,"[[],[8],[5],[],[],[2,7],[],[5],[1]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[6],[],[4],[8],[7]]"
false,false,"[[],[],[],[6],[],[],[3],[],[]]"
false,false,"[[1],[0],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[6],[],[],[3],[],[]]"
false,false,"[[5],[],[],[],[],[0],[],[],[]]"
false,false,"[[],[2],[1],[],[],[],[],[],[]]"
false,false,"[[],[],[],[7],[],[],[],[3],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[5],[],[],[2],[],[],[]]"
false,false,"[[],[7],[],[],[],[],[],[1],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[5],[6],[],[],[1],[2],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[4],[],[2],[],[],[],[]]"
false,false,"[[5],[],[4],[],[2],[0],[],[],[]]"
false,false,"[[],[],[],[],[],[6,7],[5],[5],[]]"
false,false,"[[],[],[],[],[],[],[],[8],[7]]"
false,false,"[[],[],[],[],[7],[],[],[4],[]]"
false,false,"[[],[],[],[],[],[],[],[8],[7]]"
false,false,"[[],[],[],[],[8],[],[],[8],[4,7]]"
false,false,"[[],[],[],[5],[],[3],[],[],[]]"
false,false,"[[1],[0],[4],[],[2],[],[],[],[]]"
false,false,"[[],[],[],[],[],[7],[],[5],[]]"
false,false,"[[],[],[],[4],[3],[],[],[],[]]"
false,false,"[[],[],[4],[],[2],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[6],[4],[3],[],[2],[],[]]"
false,false,"[[8],[],[3],[2,7],[],[],[7],[3,6],[0]]"
false,false,"[[],[],[],[],[],[],[7],[6],[]]"
false,false,"[[],[],[],[],[8],[],[],[],[4]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[6],[],[],[3],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[]]"
