Triangulated,Connected,Graph
false,false,"[[13,16,34,43,45],[3,45],[7,42,45,49],[1,31,49],[28,31],[8,11,14,18,25,33,48],[21,23],[2,20,28,39],[5,36],[17,33,37],[13,16,24,26,49],[5,35,37,48],[20,38],[0,10,15,18,48],[5,15,21,30,36,40,48],[13,14],[0,10,48],[9,22,43,44],[5,13],[47],[7,12,49],[6,14],[17,36],[6,27,34],[10,28,40],[5],[10,45],[23,39],[4,7,24],[41,44],[14],[3,4],[],[5,9],[0,23,37],[11,37,49],[8,14,22,37,42],[9,11,34,35,36],[12],[7,27,41,46],[14,24,44],[29,39,46],[2,36],[0,17],[17,29,40],[0,1,2,26],[39,41,49],[19],[5,11,13,14,16],[2,3,10,20,35,46]]"
false,true,"[[3,38],[8,15,17,20,37],[4,5,14,40,42],[0],[2,29],[2,19,21],[13,20,22],[35,44],[1,27,28,31,42],[21,32,46],[17,20,31,34,48],[21,25,48],[14,24,28,31,46],[6,15,32,38],[2,12,18,37],[1,13,18,28],[25,49],[1,10,27,38,41],[14,15,43,46,49],[5,31,37,45],[1,6,10,32,47],[5,9,11,27],[6],[37,39,46],[12,27],[11,16,31],[35],[8,17,21,24,32,45,48],[8,12,15,29],[4,28,42,45],[40],[8,10,12,19,25,36,44,46],[9,13,20,27,48,49],[43,44],[10,44,46],[7,26,49],[31,47],[1,14,19,23,42],[0,13,17],[23],[2,30,41,46],[17,40],[2,8,29,37],[18,33],[7,31,33,34],[19,27,29],[9,12,18,23,31,34,40],[20,36],[10,11,27,32],[16,18,32,35]]"
false,false,"[[4,7,27,42,44],[45,48],[5,9,20,27],[32,33,41,43],[0],[2,9,14,17,33,38,45],[10,12,14,16,24,25,27,40],[0,14,30,32,38,43],[12,20,22],[2,5,46],[6,35],[23,25,48],[6,8,22,45],[23,28,30,45,48],[5,6,7,21],[16,26],[6,15,19,42,47],[5,32,39],[30,46],[16],[2,8],[14,29],[8,12,39],[11,13,24],[6,23,37],[6,11],[15],[0,2,6],[13,43],[21],[7,13,18,40],[42],[3,7,17],[3,5],[],[10],[46],[24],[5,7],[17,22,46],[6,30],[3,43,47],[0,16,31],[3,7,28,41],[0],[1,5,12,13],[9,18,36,39],[16,41],[1,11,13],[]]"
false,false,"[[23,24,35,37,40],[21,46],[25],[43],[33,42,45,46],[36,45],[9,36,41],[16,36],[30],[6,44,49],[],[40,49],[13,22,33],[12,16],[16,17,24,41],[39,49],[7,13,14,35,36,39,45],[14,18,20,32],[17,21,30,36,47],[29,35],[17,30,32],[1,18],[12,32],[0,42],[0,14,40,45],[2,46],[37],[37],[],[19,36,47],[8,18,20,35,43],[46],[17,20,22,48],[4,12,37,44],[38],[0,16,19,30,45],[5,6,7,16,18,29,38],[0,26,27,33],[34,36],[15,16],[0,11,24],[6,14,47],[4,23],[3,30],[9,33],[4,5,16,24,35,48],[1,4,25,31],[18,29,41],[32,45],[9,11,15]]"
false,false,"[[9,15,29,30,47],[2,7,14,45,49],[1,10],[7,49],[31,36,44,48],[21,23,32,41,42,46],[30,37,43],[1,3,30,44],[14,27,36,46],[0,19,32,35,45],[2,18,33,44,49],[38,45],[27,46,48],[18,47],[1,8,46,48],[0,45],[],[34,35,39,48],[10,13],[9],[37,38],[5],[40],[5,25],[48],[23,37,44],[],[8,12],[33],[0,32,41,45],[0,6,7,39,42],[4,33,36],[5,9,29,42],[10,28,31,42],[17,36],[9,17,48],[4,8,31,34],[6,20,25],[11,20,45],[17,30,44,49],[22],[5,29,43,49],[5,30,32,33],[6,41],[4,7,10,25,39,49],[1,9,11,15,29,38],[5,8,12,14],[0,13,49],[4,12,14,17,24,35],[1,3,10,39,41,44,47]]"
false,false,"[[3,12,47],[],[14],[0,37,42,44,46],[5,19,22,47],[4,36,46],[11,21,30,42],[8,38],[7,24,43,48],[16,18,32,34],[],[6,17,29,31,45,48],[0,13,16],[12,14,28],[2,13,35,36,41,47],[],[9,12,17,36],[11,16,25,32,42,43],[9,29,33,43,48],[4,27],[26,42],[6,26],[4],[24],[8,23],[17,34,36,39,46],[20,21,29,47],[19,33,35],[13],[11,18,26,43],[6],[11],[9,17],[18,27,44],[9,25,44,49],[14,27,41,42],[5,14,16,25],[3],[7],[25],[48],[14,35],[3,6,17,20,35,44],[8,17,18,29],[3,33,34,42],[11],[3,5,25,48],[0,4,14,26],[8,11,18,40,46],[34]]"
false,false,"[[2,6,36,43],[24],[0,4,17],[19,20,44,45],[2,10,26,31],[11,15,18,28],[0,12,22,27,34,44],[11,25,49],[],[31,46],[4,13,23,25,28,46],[5,7,35,36,40],[6,17,33,41],[10,18,36,48],[16,36,38],[5,17,18,43],[14,19],[2,12,15,41,49],[5,13,15,31,37,42,47],[3,16,20,44],[3,19],[47,48],[6,39,40],[10,34,42],[1,35],[7,10,27,41,42,46,47],[4,29,34,44],[6,25,35],[5,10,49],[26,35,44],[46],[4,9,18,41,42],[37,42],[12,40,41],[6,23,26],[11,24,27,29],[0,11,13,14,39,40,43],[18,32],[14],[22,36,44],[11,22,33,36],[12,17,25,31,33],[18,23,25,31,32],[0,15,36],[3,6,19,26,29,39],[3],[9,10,25,30],[18,21,25],[13,21],[7,17,28]]"
false,false,"[[7,8,14,22,28,40,41],[7,8,9,16,19,23,44,47],[34,45],[4,8,16,28,41,42,47],[3,21,34],[49],[14],[0,1],[0,1,3,43,45],[1,11,33,38],[19,20,35,41],[9],[27,41],[23],[0,6,24],[41],[1,3,40],[19,20,24,28,31],[24,34,40],[1,10,17,26,44],[10,17],[4,33,34],[0,38,47],[1,13,33,47],[14,17,18,27,43],[43],[19],[12,24,31,47],[0,3,17,38,41],[34],[31,40],[17,27,30,38],[43],[9,21,23,44],[2,4,18,21,29,41],[10],[],[],[9,22,28,31,48],[48],[0,16,18,30,49],[0,3,10,12,15,28,34,46],[3],[8,24,25,32],[1,19,33],[2,8],[41],[1,3,22,23,27,49],[38,39],[5,40,47]]"
false,true,"[[12,18,20,22,24,28,30,37,44],[23,33,38],[36,48],[4,7,10,29,49],[3,5,22,28,39,43],[4,11,46,47,49],[36],[3,15,19,29,37,40],[12,31,44],[11,18,20,25,30,36,37],[3,25,29,34,35,37,38],[5,9,30,35,43,45],[0,8,28,38,45,47],[36],[25],[7,17,34],[34],[15,21,32],[0,9,20,36,42,47],[7,22,27,48],[0,9,18,32,44],[17,37],[0,4,19,27,39,43],[1,44],[0],[9,10,14,32,43,49],[35,38],[19,22,31],[0,4,12,34,40],[3,7,10,32,47,49],[0,9,11],[8,27],[17,20,25,29,35],[1],[10,15,16,28,42,49],[10,11,26,32,42,45,49],[2,6,9,13,18],[0,7,9,10,21],[1,10,12,26,47,49],[4,22,47],[7,28],[44],[18,34,35],[4,11,22,25],[0,8,20,23,41],[11,12,35],[5],[5,12,18,29,38,39],[2,19],[3,5,25,29,34,35,38]]"
false,true,"[[5,10,18,22],[34],[19,27,38,45,48],[13,14,21,47],[28],[0,14,18,24,27,30,37,47],[8,21],[10,32],[6,13,14,27,35],[16,17,31,32],[0,7,23,24,37],[23,48],[24,35,47,49],[3,8,15,33,44],[3,5,8,27,35,37],[13,17,18,20,27,42],[9,37,43],[9,15,21,30,40,43],[0,5,15],[2,39],[15,29,43],[3,6,17,28],[0,28],[10,11,26,35,42],[5,10,12,25,36,43,46],[24,43,46,47],[23],[2,5,8,14,15,28],[4,21,22,27,49],[20,34],[5,17,42],[9,34],[7,9,44],[13],[1,29,31,41],[8,12,14,23],[24],[5,10,14,16,48],[2],[19,42],[17],[34],[15,23,30,39],[16,17,20,24,25,45],[13,32,47],[2,43],[24,25],[3,5,12,25,44],[2,11,37],[12,28]]"
