Triangulated,Connected,Graph
false,false,"[[],[],[36,39],[],[14,25],[14,29],[8,31],[14],[6,22],[],[],[47],[],[],[4,5,7],[],[21,31],[30],[29],[],[27,36],[16],[8],[],[30],[4],[],[20],[],[5,18],[17,24],[6,16],[],[],[],[],[2,20],[],[],[2],[],[],[],[],[],[],[],[11],[],[]]"
false,false,"[[10,43],[],[12,19],[],[29],[20,36],[],[16],[],[],[0,23,32],[],[2],[],[33],[47],[7],[],[47],[2],[5,25,45],[],[24],[10,35],[22,43],[20,26,34],[25],[],[],[4,30],[29],[],[10],[14,37],[25,47],[23,46],[5],[33],[],[49],[],[],[],[0,24],[],[20,46],[35,45],[15,18,34],[],[39]]"
false,false,"[[],[],[],[],[25],[],[21],[],[33],[],[],[],[],[22],[48],[34],[44],[],[],[],[],[6,41],[13,31],[],[44],[4],[],[],[],[35,42,48],[],[22],[],[8],[15],[29],[],[],[],[],[],[21],[29],[],[16,24],[],[],[],[14,29],[]]"
false,false,"[[],[],[17],[49],[41,44,47],[],[15,31],[33,42],[],[47],[49],[],[21],[29],[44],[6],[],[2],[],[24],[37,42],[12],[],[],[19],[],[41],[],[],[13,35],[48],[6],[],[7],[],[29,46],[],[20],[40],[],[38],[4,26],[7,20],[],[4,14],[],[35],[4,9],[30],[3,10]]"
false,false,"[[35],[],[],[],[40],[13],[25],[],[],[10,38],[9],[48],[],[5,31,38],[],[28],[],[],[],[],[],[],[],[],[],[6],[49],[],[15],[33],[],[13],[],[29],[],[0],[],[],[9,13],[],[4],[],[],[],[],[],[],[],[11],[26]]"
false,false,"[[18,30],[],[23,30,37],[30,38,39,44],[],[20,25,37],[],[34],[45],[11,45],[11],[9,10,26,35,36,46],[18],[],[],[],[],[44],[0,12],[],[5,34,48],[],[],[2],[36],[5],[11],[46],[],[],[0,2,3],[34],[],[39],[7,20,31],[11],[11,24],[2,5],[3],[3,33],[41],[40],[],[],[3,17],[8,9],[11,27],[],[20],[]]"
false,false,"[[],[],[4],[],[2,17,49],[],[26],[],[],[10],[9],[36],[],[15],[],[13],[],[4,19],[20,40],[17],[18],[],[],[41],[31,46],[],[6],[30,42],[],[],[27],[24],[],[],[],[],[11],[],[],[],[18],[23],[27],[],[],[],[24],[],[],[4]]"
false,false,"[[],[24],[8],[10],[6],[29],[4,39],[8],[2,7],[],[3],[],[46],[],[22],[34],[],[30],[],[],[25],[],[14],[],[1,31,43],[20],[41],[],[],[5],[17],[24,33,35],[],[31,47],[15],[31],[],[],[],[6],[],[26],[],[24,49],[],[],[12],[33],[],[43]]"
false,false,"[[],[3,23],[18],[1],[],[],[40],[],[],[],[],[],[34],[29],[],[29,45],[31],[38,48],[2],[36],[],[43],[46],[1],[],[],[27,35],[26,29],[32],[13,15,27,35],[45,46],[16],[28],[],[12],[26,29],[19],[],[17],[],[6],[],[],[21,47],[],[15,30],[22,30],[43],[17],[]]"
false,false,"[[7,28],[],[],[],[42],[],[28],[0],[],[36],[],[],[],[27,28],[],[],[],[],[31],[],[36],[22,47],[21],[28],[35],[33,37],[],[13],[0,6,13,23,36,37],[40],[],[18,47,48],[],[25,41],[],[24],[9,20,28],[25,28],[],[],[29],[33],[4],[],[],[],[],[21,31],[31],[]]"
false,false,"[[43],[31],[7,14,31],[7],[],[],[],[2,3,38],[20],[28],[14,35],[18],[],[],[2,10],[],[],[],[11],[37],[8],[],[],[34,46],[],[30],[],[],[9],[],[25,49],[1,2],[],[],[23],[10],[],[19],[7],[],[],[],[],[0],[45],[44],[23],[],[],[30]]"
false,false,"[[],[49],[],[44],[],[10],[24,27,35],[8,18],[7,26],[49],[5,48],[],[20],[38,39],[],[],[],[26],[7,38,46],[37,44],[12],[],[],[],[6],[26],[8,17,25,29],[6],[44],[26],[],[45],[],[],[],[6],[],[19],[13,18],[13],[],[],[],[],[3,19,28],[31],[18],[],[10],[1,9]]"
false,false,"[[],[12,16,42],[],[8],[10,49],[],[49],[],[3],[39],[4],[],[1,19,31],[33],[18,23,45],[42],[1],[],[14],[12,45],[26],[],[40],[14],[],[26],[20,25,38,40],[],[],[],[37,39],[12,34],[],[13],[31,36],[],[34,37],[30,36,45],[26,49],[9,30],[22,26],[48],[1,15,47],[],[],[14,19,37],[],[42],[41],[4,6,38]]"
false,false,"[[36],[33,34],[8],[30],[],[],[],[],[2],[39],[],[19,20],[44],[40],[],[45],[],[41],[],[11,46],[11,48],[],[25],[38],[46],[22,31,41],[],[],[],[],[3],[25,43],[],[1],[1],[44],[0],[],[23],[9],[13,41],[17,25,40],[44],[31],[12,35,42],[15],[19,24],[],[20,49],[48]]"
false,false,"[[45],[25,34,37],[],[42],[],[18,37,41,46],[18],[23],[],[22],[30],[28],[],[40],[20],[],[],[],[5,6,36],[],[14,27],[28],[9],[7],[],[1],[],[20],[11,21,36],[],[10,44],[],[],[42],[1],[],[18,28],[1,5],[41],[],[13],[5,38],[3,33],[],[30,47],[0],[5],[44],[],[]]"
false,false,"[[],[16],[],[35],[],[29],[43],[],[11],[42],[],[8],[],[],[19,47],[],[1],[20],[],[14],[17],[33],[27,40,48],[27],[35],[],[],[22,23,42],[],[5],[],[33],[],[21,31,42],[],[3,24],[],[],[],[],[22],[],[9,27,33],[6],[],[],[],[14],[22],[]]"
false,false,"[[15],[],[],[19],[15,19],[17],[],[],[28],[10],[9],[],[],[],[25,36],[0,4],[],[5],[],[3,4],[],[],[27,33],[],[35],[14],[],[22,32],[8],[],[],[],[27],[22],[],[24,40],[14],[],[],[],[35],[],[],[],[48],[],[],[],[44],[]]"
false,false,"[[8],[32],[46,49],[31],[19],[21],[],[],[0],[],[26],[],[39,46],[],[],[],[21,33],[],[],[4],[],[5,16],[],[27],[],[],[10],[23,38],[],[],[46],[3],[1],[16,41],[],[],[],[],[27],[12],[],[33],[],[],[],[],[2,12,30],[],[],[2]]"
false,false,"[[],[16],[],[],[6,10,32],[7,47],[4,11],[5,39],[],[],[4,13],[6],[],[10,40],[46],[],[1,20,23,33,43,44,49],[28,42],[],[],[16],[],[],[16],[],[],[],[31,33],[17,38],[],[],[27,40],[4,40],[16,27],[40],[],[],[],[28],[7],[13,31,32,34],[],[17],[16],[16,47],[],[14],[5,44],[],[16]]"
false,false,"[[34],[],[23,45],[],[],[],[],[34],[],[],[15,16,35,40],[],[44,46],[],[],[10,26],[10],[],[],[],[26],[],[],[2],[],[],[15,20,39],[],[],[34],[],[],[],[],[0,7,29],[10],[],[],[],[26],[10],[],[47],[],[12],[2],[12],[42],[],[]]"
false,false,"[[],[],[34],[9,36],[],[46],[],[],[27,39],[3,19,24,36,43],[],[],[],[33],[35],[34,40],[38],[],[36],[9],[43],[],[],[],[9],[],[30],[8],[],[],[26],[],[],[13],[2,15],[14],[3,9,18],[44],[16],[8],[15],[],[],[9,20],[37],[],[5],[],[],[]]"
false,false,"[[27,32],[],[],[],[],[],[7,22,25],[6],[13,40],[],[],[37,46],[],[8],[39],[],[],[40],[39],[],[],[],[6,27,48],[],[],[6],[],[0,22],[],[],[],[33,35,43],[0],[31],[],[31],[],[11],[],[14,18],[8,17],[],[],[31],[],[],[11],[],[22],[]]"
false,false,"[[18],[32,38],[],[],[],[],[8],[19,21],[6],[],[11],[10,49],[],[32,38],[16],[26],[14],[],[0],[7],[],[7,43],[],[45],[32,38],[],[15],[],[],[],[],[],[1,13,24],[],[],[],[],[46],[1,13,24],[],[],[43],[44],[21,41],[42],[23],[37],[],[],[11]]"
false,false,"[[31],[26,28],[],[19],[33],[],[23,46],[],[24],[],[15],[],[37],[],[],[10,43],[27],[38],[],[3,26],[40],[44],[],[6],[8],[],[1,19,38],[16],[1],[],[],[0],[33,46],[4,32],[39],[],[],[12],[17,26],[34],[20],[],[],[15],[21],[],[6,32],[],[],[]]"
false,false,"[[22],[2],[1,45],[],[8],[30],[7],[6,48],[4,26],[],[],[],[37],[],[],[],[27],[34],[],[],[],[],[0,36],[24],[23,26,43],[34],[8,24],[16],[],[36],[5,37,44],[],[],[],[17,25,42],[],[22,29],[12,30],[],[],[],[],[34],[24],[30],[2],[],[],[7],[]]"
