Triangulated,Connected,Graph
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[8],[],[],[],[],[],[],[1],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[9],[],[],[],[],[],[],[],[1],[],[15],[],[],[],[11]]"
false,false,"[[],[],[5,15],[],[],[2],[7],[6],[],[],[],[],[],[],[],[2]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[15],[],[],[12]]"
false,false,"[[],[],[],[],[11],[],[],[11],[10,12],[],[8],[4,7],[8],[],[],[]]"
false,false,"[[7],[],[],[],[],[],[],[0],[11],[],[12],[8],[10],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[13],[],[13],[],[],[],[7,9],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[6],[5],[],[9],[8],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[12],[],[],[9],[],[],[]]"
false,false,"[[1,9],[0],[],[10],[],[],[],[],[],[0],[3],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[11],[10],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[13],[12],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[2],[1],[],[],[],[],[],[],[],[],[],[14],[],[12],[]]"
false,false,"[[],[],[6],[],[],[],[2],[8],[7],[],[],[12],[11],[],[],[]]"
false,false,"[[7],[],[10],[9],[],[8],[],[0],[5],[3],[2],[],[],[],[],[]]"
false,false,"[[],[],[],[],[14],[],[],[],[12,14],[],[],[],[8],[],[4,8],[]]"
false,false,"[[],[],[],[],[],[11,14],[],[],[],[11],[],[5,9],[],[],[5],[]]"
false,false,"[[11],[],[7],[],[],[],[],[2],[],[14],[],[0],[],[],[9],[]]"
false,false,"[[],[],[14],[],[],[],[],[],[],[],[],[],[],[],[2],[]]"
false,false,"[[],[],[],[],[],[15],[8],[],[6],[],[],[],[],[],[],[5]]"
false,false,"[[],[],[],[],[],[],[],[],[13],[],[],[],[],[8],[],[]]"
