Triangulated,Connected,Graph
false,false,"[[60],[3,23,34,41],[11,15,31],[1],[24],[23,37,66,78,99],[10,16,29,49],[12,60,70],[24],[42],[6,48],[2,68,84],[7,26,28,32,75,85,90],[70,71,86],[41],[2,30,37,55,91],[6,52,58,66,76],[21,34,66,92,96],[39,43,82],[23,60,64],[40,70,89],[17,24,28,32,55,57,99],[33,58,60,66,84,98],[1,5,19],[4,8,21,50],[27,30,46],[12,50,78],[25,29,47,58,74],[12,21,75,92],[6,27,52],[15,25,56,66],[2,66,90],[12,21,45,46,50,81],[22],[1,17,37,90,96],[45,46,47,56,72,95],[69,87],[5,15,34,91],[44,98],[18],[20,58],[1,14,44,63,70],[9,85],[18,59,64,85,93],[38,41],[32,35,69],[25,32,35,49,77],[27,35,68],[10],[6,46,83],[24,26,32,73,88,93],[59,72,78],[16,29,89,96],[],[67,79],[15,21],[30,35],[21],[16,22,27,40,63],[43,51],[0,7,19,22],[],[92,94],[41,58,83],[19,43,96],[],[5,16,17,22,30,31],[54,96],[11,47,97],[36,45],[7,13,20,41,80],[13,87],[35,51,83,98],[50],[27],[12,28,99],[16],[46,94],[5,26,51,85,95],[54],[70,97],[32,84],[18],[49,63,72,96],[11,22,81],[12,42,43,78],[13],[36,71],[50,94],[20,52],[12,31,34],[15,37],[17,28,62],[43,50],[62,77,88],[35,78],[17,34,52,64,67,83,97],[68,80,96],[22,38,72],[5,21,75]]"
false,false,"[[3,27,48,61,88],[21,52],[],[0,42,64,79],[11,19,34,45,57,74],[46,84],[17,56,72,86],[43,61],[34,40,41,55],[17,86,93],[28,72,77,89,92],[4,43,55,78,93,96,99],[59,85],[15,23,53,65,66,84],[26,42,56],[13,23],[24,71,88],[6,9,81],[37,88,96],[4,74,93,99],[25,35,47,48,74],[1,65,66],[57],[13,15,34,72],[16,42,88],[20,78,97],[14,66,88,90,96],[0,52,69,72],[10,31,38,54,65,83,85],[61],[99],[28,98],[35,45,54],[42,45],[4,8,23],[20,32,38,73,88,90],[67],[18,63,68,74,93],[28,35,41],[44,72],[8,50],[8,38,50,89],[3,14,24,33,76,89],[7,11,73,84],[39,79],[4,32,33,86,96],[5,74],[20,52],[0,20,93],[70,71,85],[40,41,51,52,61,88],[50,65,96],[1,27,47,50,78],[13],[28,32],[8,11],[6,14,66],[4,22,78,81,95],[],[12],[78],[0,7,29,50],[73,80],[37,82],[3,95],[13,21,28,51,68],[13,21,26,56],[36,95],[37,65,69,82],[27,68,70,71,87],[49,69],[16,49,69],[6,10,23,27,39,96,98],[35,43,62,89],[4,19,20,37,46,87],[],[42],[10],[11,25,52,57,60,79],[3,44,78],[62],[17,57,97],[63,68],[28],[5,13,43,98],[12,28,49],[6,9,45],[69,74],[0,16,18,24,26,35,50],[10,41,42,73,91],[26,35,92],[89],[10,90],[9,11,19,37,48],[],[57,64,67],[11,18,26,45,51,72,99],[25,81],[31,72,84],[11,19,30,96]]"
false,false,"[[72],[10,17,41,71],[20,29,50],[25],[42,62,70,81,86,95],[96],[12,49,58,61],[16,41,64],[61,71,84],[14],[1,22,68],[57,64,76,92],[6,25,40,41,47,58,68,85],[36,45,61,65,93],[9,20,21,89],[18,79],[7,27,90],[1,59,60,92],[15,26,67],[59],[2,14,24,45,61,76],[14,23,47],[10,27,72],[21,91],[20,59,87],[3,12,86],[18,45,67],[16,22,29,43,55],[57,69,94],[2,27,72,97],[31],[30,35,43,75,88],[83],[83,84],[36,43,67,88,94,96],[31,48,52,91],[13,34],[60],[75,83],[46,58,92],[12],[1,7,12,85,90],[4,49],[27,31,34,81,99],[71],[13,20,26,91],[39],[12,21,58],[35,54,88],[6,42,79],[2,53],[59,60,69,78,95],[35],[50,64],[48,61,88],[27,63,70,82],[57,68],[11,28,56],[6,12,39,47],[17,19,24,51,68,96],[17,37,51],[6,8,13,20,54,83],[4,69],[55,87],[7,11,53,65,66],[13,64],[64,67],[18,26,34,66],[10,12,56,59,96],[28,51,62,90],[4,55],[1,8,44,79],[0,22,29,98],[],[78,85],[31,38,89],[11,20,77,95],[76],[51,74],[15,49,71,98],[],[4,43],[55],[32,33,38,61],[8,33,89],[12,41,74],[4,25,96],[24,63],[31,34,48,54,94],[14,75,84],[16,41,69,98],[23,35,45],[11,17,39],[13,98],[28,34,88],[4,51,76,98],[5,34,59,68,86],[29],[72,79,90,93,95],[43]]"
false,false,"[[20,57,76,82,97],[20,78],[24,37,48,57,61,82,85,97],[7],[11,22,60,70,74],[25,32,54,95],[11,75,88],[3,33,34,60,63],[63,67],[27,49,76,83,93],[40,50,67],[4,6,42,54,81,94],[23,45,56,97],[21,31,44,65,97],[25,36],[24,32,36,37,84],[35,91],[23,38,49,68,75,77,95],[39,44,66,83],[22,24,37,59],[0,1,28,40,84],[13],[4,19,59,61],[12,17,97],[2,15,19],[5,14,90,98],[34,58,64,71,96],[9,46,47],[20,39,91,92,95],[45,87],[],[13,85],[5,15,47,62],[7,68],[7,26,67,70],[16],[14,15],[2,15,19],[17,53,91,94],[18,28],[10,20,98],[81,97],[11,57,59,70],[51,65,77],[13,18],[12,29,49,65,79,86],[27,48,54,88],[27,32,66],[2,46],[9,17,45,55],[10,55],[43,92],[],[38],[5,11,46],[49,50,95],[12,63],[0,2,42,60,63,79],[26,92],[19,22,42,73,86,89],[4,7,57],[2,22],[32],[7,8,56,57,98],[26],[13,43,45,71,73,79,91],[18,47,75,96],[8,10,34],[17,33,77,83],[],[4,34,42],[26,65,85],[85,97],[59,65,81],[4],[6,17,66],[0,9,78],[17,43,68],[1,76,95],[45,57,65],[],[11,41,73],[0,2,95,98,99],[9,18,68,97],[15,20,98],[2,31,71,72,89],[45,59],[29,91],[6,46,92],[59,85],[25],[16,28,38,65,87],[28,51,58,88,96],[9],[11,38],[5,17,28,55,78,82],[26,66,92],[0,2,12,13,23,41,72,83],[25,40,63,82,84],[82]]"
false,false,"[[1,61],[0,23,54,92],[34,64,75,94],[18,34,72,83],[29,33,82],[42,62,74,76],[36,56,72,96],[38,64,69,86,88],[25,27,59],[11,35,51,81],[25,35,79],[9,25,54],[52,74,88],[27,63],[46,61,69,71,74],[45,47,51,53],[86,99],[24,28,44,66,80,95],[3,19,61,91,93],[18,42,68],[23,39,46,59,88],[68,71,79],[33],[1,20,37,79,90],[17,37],[8,10,11,79,84,89],[32,36,97],[8,13,71,87,88,91,95],[17,57],[4,34,39,78,88],[53,55,59,60],[78],[26,73,84,89],[4,22,62],[2,3,29,62],[9,10],[6,26,49,70,79,92],[23,24,54,58,89],[7,40,50,59,61],[20,29,51,89],[38,66,81],[52,98],[5,19],[],[17,57,79],[15,86],[14,20],[15,51],[65,90],[36,57,90,97],[38,59,61],[9,15,39,47],[12,41,56,67,71,72,74,90],[15,30,99],[1,11,37],[30],[6,52,92,98],[28,44,49],[37,79],[8,20,30,38,50,74,89,98],[30,69],[0,14,18,38,50,64,81],[5,33,34],[13],[2,7,61],[48,67],[17,40,81],[52,65,89],[19,21,75,91,97],[7,14,60,83],[36,81,99],[14,21,27,52,80,90,92],[3,6,52],[32],[5,12,14,52,59],[2,68,82,84],[5,85,90],[],[29,31],[10,21,23,25,36,44,58],[17,71],[9,40,61,66,70,99],[4,75,86],[3,69,96],[25,32,75],[76,93],[7,16,45,82],[27,89],[7,12,20,27,29],[25,32,37,39,59,67,87],[23,48,49,52,71,76],[18,27,68],[1,36,56,71,95],[18,85],[2],[17,27,92],[6,83],[26,49,68],[41,56,59],[16,53,70,81]]"
false,false,"[[3,27],[3,6,40],[7,60,76,90],[0,1,22,37,96],[36,80],[9,66,80,82],[1,27,81],[2,53],[32,33,77],[5,58],[51,65,91],[23],[86],[14,21,30,71,93],[13,28,33,36,49,77,87,98],[25,72],[41,52,71],[],[30,69,90],[82],[31,45,53,85],[13,23],[3,52,67],[11,21,27,87,95],[37,50,61,81,96],[15],[60,86],[0,6,23],[14,35,36,46,64,86],[99],[13,18,34,58,74,77],[20,99],[8,42,76,84,93],[8,14,51,69],[30,41,48,72,89],[28,44,64,79],[4,14,28,38,99],[3,24,42,68],[36,90],[54,96,98],[1],[16,34,47,71,90,93,94],[32,37,65,88],[53],[35,86],[20,51,57],[28,52,53,80],[41,51,52,72],[34,71,78],[14,61,81],[24,66],[10,33,45,47,70],[16,22,46,47,61],[7,20,43,46],[39,83],[],[60,84,95],[45],[9,30,60,61,71],[62],[2,26,56,58,62,63,76,80,88,98],[24,49,52,58,88],[59,60],[60,93],[28,35],[10,42],[5,50,70],[22],[37],[18,33],[51,66,81],[13,16,41,48,58],[15,34,47],[80,93],[30,79],[77,84],[2,32,60],[8,14,30,75,83],[48,81,88,93],[35,74,95],[4,5,46,60,73],[6,24,49,70,78],[5,19,99],[54,77],[32,56,75,88],[20,87],[12,26,28,44],[14,23,85],[42,60,61,78,84],[34],[2,18,38,41],[10],[99],[13,32,41,63,73,78],[41],[23,56,79],[3,24,39],[],[14,39,60],[29,31,36,82,92]]"
false,false,"[[29,97,98],[38,65,83,98],[7,75],[9,55],[5,51,58,65],[4,63],[43],[2,76,91],[57],[3,76,95],[68,85,96],[37,47,52,78],[16,45,51,55],[16,21,42,47,68,91],[31,69],[18,32,53,97],[12,13,20,42,61],[51],[15,42,45],[35,80],[16,78],[13,35,57,97],[39,64,91],[32,80,99],[],[66,80,85],[74,92],[36,60,66],[78,89],[0,81,88],[41,49,56],[14,32,35,37,90],[15,23,31,90],[39,77,81,84],[35,46,52,85],[19,21,31,34,52],[27,47,48],[11,31,83],[1,48,60,73],[22,33,46,63,69,98],[41,58,69,82],[30,40,49,63,73,74,80,94],[13,16,18,78],[6,92],[],[12,18],[34,39,49,69,90],[11,13,36,73],[36,38,53,59],[30,41,46],[86,95],[4,12,17,75],[11,34,35,56],[15,48,59,75],[77],[3,12],[30,52],[8,21,77,78,96],[4,40,79,89],[48,53],[27,38,68],[16],[73,78,82,83],[5,39,41],[22,83,97],[1,4,84],[25,27],[96],[10,13,60,74,78,84],[14,39,40,46,74],[],[89,90],[],[38,41,47,62,76,93],[26,41,68,69,94],[2,51,53,95,97],[7,9,73],[33,54,57,95],[11,20,28,42,57,62,68,97],[58,93],[19,23,25,41,95],[29,33],[40,62,86,97],[1,37,62,64],[33,65,68],[10,25,34],[50,82],[97],[29,93,97],[28,58,71],[31,32,46,71,95],[7,13,22,92,93],[26,43,91],[73,79,88,91],[41,74],[9,50,75,77,80,90],[10,57,67],[0,15,21,64,75,78,82,87,88],[0,1,39],[23]]"
false,false,"[[11,42,45],[6,8,9,19,33,78],[26,45],[24,27,54],[7,57,65,82,94],[10,35,52,97],[1,60,89,93],[4,17,96,97],[1],[1,15,30,32,49,58,61],[5,33,49,64],[0,17,32,59],[69],[40,46,79,82],[32,86],[9,68,96,98],[],[7,11,27,47],[30,52,57,59,60,66,70],[1,53],[71,72],[24,25,34,36,50],[57],[49,62],[3,21,31,45,94],[21,51],[2],[3,17,69,96],[34,39,58],[65,96],[9,18,32,45],[24,43,47,54,71,88],[9,11,14,30,60,90],[1,10,44,51,54,62],[21,28],[5,36,50],[21,35,39,59,72,99],[38,67],[37,83,87,89],[28,36,60],[13],[52],[0,43,59,97],[31,42,83],[33],[0,2,24,30,56],[13,60,67],[17,31,93],[55,83],[9,10,23],[21,35,52,80,92],[25,33,52,69,73,87,99],[5,18,41,50,51,59],[19,64,73],[3,31,33,64,97],[48],[45,59],[4,18,22],[9,28],[11,18,36,42,52,56,65],[6,18,32,39,46,97],[9,71,77],[23,33],[],[10,53,54,75,77],[4,29,59],[18,81],[37,46],[15],[12,27,51,79],[18,77,83,95,96,98],[20,31,61],[20,36,80],[51,53],[84,99],[64],[],[61,64,70,81],[1],[13,69,83,87,94],[50,72,90],[66,77],[4,13,91,95],[38,43,48,70,79],[74,96],[90],[14],[38,51,79,88],[31,87,97],[6,38],[32,80,85],[82],[50,95],[6,47],[4,24,79,97],[70,82,92],[7,15,27,29,70,84],[5,7,42,54,60,88,94],[15,70],[36,51,74]]"
false,false,"[[39,41,51,73,91],[40,93],[5],[67],[10],[2,30,69,79,82,90],[61,88,94],[],[76],[21,86,95],[4,89],[18,65],[18,58],[25,31,56],[34,44,85],[63],[63,89],[30],[11,12,36,63,76,80],[],[34,65,87,90],[9,27,37,38,39],[32,33,34],[25,69,75],[53],[13,23,70,83,88],[66,95],[21,34,79,92],[37,49,53,62,67],[31,36,54,86],[5,17,32],[13,29,51,60,92],[22,30,50,90],[22,74,78,83],[14,20,22,27,53,56,92,97],[51,72],[18,29],[21,28,48,70],[21,44,72,83],[0,21],[1],[0,74],[66,84,97],[55,78,95],[14,38,60,97],[49,54],[52,58,65,90,96],[48,55,71],[37,47,97],[28,45,79],[32,56],[0,31,35,68],[46,56,77,81],[24,28,34,58,60,76,97],[29,45],[43,47,77],[13,34,50,52,93,98],[67,96],[12,46,53,85],[87],[31,44,53,65,95],[6,82,88,90],[28,84],[15,16,18,93],[76],[11,20,46,60],[26,42],[3,28,57],[51],[5,23],[25,37,94,97],[47,80,93,96],[35,38,83,84,89],[0,75],[33,41],[23,73],[8,18,53,64],[52,55],[33,43],[5,27,49,98],[18,71,82],[52,85],[5,61,80],[25,33,38,72,92,93],[42,62,72],[14,58,81,89],[9,29],[20,59],[6,25,61],[10,16,72,85,94],[5,20,32,46,61],[0],[27,31,34,83,95,99],[1,56,63,71,83],[6,70,89],[9,26,43,60,92],[46,57,71],[34,42,44,48,53,70],[56,79],[92]]"
false,false,"[[8,38,66],[17,43,66],[54,82],[34,69,74,90],[41],[27,91],[9,68,91],[11,12,28],[0,28,36,49,51,52,58],[6,11,29,50],[31,42],[7,9,19,25,31,58],[7],[15,70,73],[94],[13,70],[95],[1,35,36,37,52,60,63,77,92],[],[11,42],[96],[98],[31,46,52,61],[34,67],[91],[11,77,89],[43],[5,28,46,48,72,99],[7,8,27,31,49,51,53,54,73],[9,39,76,92],[48,57],[10,11,22,28,56,76],[],[],[3,23,92],[17,63,66,69],[8,17,70,92],[17,84,93],[0,48,55,87],[29,87],[51],[4,57,67,72,89],[10,19,66,71,88],[1,26,84,91],[],[65,90],[22,27,67,69,75,85],[],[27,30,38,72],[8,28,84],[9,51,68,88,97],[8,28,40,50],[8,17,22,74],[28],[2,28,55,71],[38,54,63],[31],[30,41,85],[8,11],[],[17],[22],[82],[17,35,55,91],[],[45],[0,1,35,42],[23,41,46],[6,50,79],[3,35,46,81,87],[13,15,36,80],[42,54,89,95],[27,41,48],[13,28,80],[3,52],[46,92],[29,31,84],[17,25,97],[95],[68],[70,73,96],[69],[2,62,91],[],[37,43,49,76],[46,57],[],[38,39,69],[42,50],[25,41,71,90],[3,45,89],[5,6,24,43,63,82],[17,29,34,36,75,99],[37],[14],[16,71,78],[20,80],[50,77],[21],[27,92]]"
