Triangulated,Connected,Graph
false,false,"[[43,57,74],[35,66],[56],[39,44,99],[7],[14,25],[66],[4,92],[],[],[],[],[],[21,52],[5],[],[],[22,72],[],[],[90],[13],[17,49,88,97],[],[],[5,58,72],[49,87],[78],[37,42,57],[81,82],[55],[],[],[],[],[1,41,87],[],[28,45,75,78],[42,74],[3,62],[],[35,63],[28,38,67,71],[0,51,68],[3,72],[37,63],[],[67],[],[22,26],[],[43,64],[13],[],[70,94],[30],[2],[0,28],[25],[61],[95],[59],[39],[41,45],[51],[],[1,6],[42,47],[43],[],[54],[42,85],[17,25,44],[],[0,38],[37,84],[],[],[27,37],[],[],[29,93],[29,87],[],[75],[71],[],[26,35,82],[22],[],[20],[],[7],[81],[54],[60],[],[22],[99],[3,98]]"
false,false,"[[86],[82,99],[5,58],[37,89],[23,59],[2,84],[36,92],[21,23],[90,93],[24,27,54],[92],[35],[64],[],[68,86],[79,84],[],[19,43,75],[],[17,70,92],[30],[7],[39],[4,7,57,74],[9],[],[],[9],[68,87],[45,80],[20,42],[78],[52,93],[42,46,63,74],[51,91],[11],[6],[3,42],[],[22],[75],[75,92],[30,33,37,83,84,93],[17],[],[29,54,63],[33,73,97],[],[66],[],[51,85],[34,50,57],[32,61,69,91],[54],[9,45,53],[56],[55],[23,51],[2],[4],[95],[52,65,89],[84],[33,45,91],[12],[61,82],[48],[],[14,28],[52,75],[19],[92],[],[46],[23,33],[17,40,41,69],[90,99],[],[31,85],[15],[29],[],[1,65],[42],[5,15,42,62],[50,78,97],[0,14],[28],[97],[3,61],[8,76],[34,52,63],[6,10,19,41,71],[8,32,42],[],[60],[],[46,85,88],[],[1,76]]"
false,false,"[[18,67,70,72],[46],[],[35],[20,61],[76],[73],[12,51],[20],[28,73,81],[],[38,95],[7,53,64],[21],[89],[22,26,68,76],[59,72],[19,28,69],[0,26,99],[17],[4,8,80],[13,95],[15,30],[],[],[38,62],[15,18,59],[],[9,17],[],[22],[62],[],[],[],[3,96],[],[56,57],[11,25,43],[59,79],[],[],[],[38,49],[],[47,58,60],[1],[45],[],[43],[91],[7,91],[67],[12],[],[],[37,70,85],[37],[45],[16,26,39],[45,98],[4],[25,31],[93],[12,68,69],[],[],[0,52],[15,64],[17,64,86],[0,56],[],[0,16,84],[6,9],[],[],[5,15],[],[96],[39],[20,98],[9,82],[81,97],[95],[72],[56,91],[69],[],[],[14],[],[50,51,85,93],[],[63,91],[],[11,21,83],[35,78],[82],[60,80],[18]]"
false,false,"[[82],[7,85],[17,50,55,58,89],[5,87],[22],[3,73],[7,29,49,66],[1,6,92],[30,80],[15,20,73,82],[21,98],[32],[22],[76],[],[9,69,91],[46,55,68],[2,63,89,92],[45,58],[31,33],[9],[10],[4,12,37,49],[],[87],[],[65,96,97],[],[70,84],[6,81,84],[8],[19,94],[11,60,90],[19],[],[],[86],[22,52],[87],[72],[],[67],[],[97],[97],[18,99],[16,63],[66],[],[6,22],[2,64,73],[65],[37],[91],[],[2,16],[],[82,90],[2,18],[],[32],[98],[],[17,46,77,83],[50,74],[26,51],[6,47,76],[41],[16,95],[15,77],[28],[77,85],[39],[5,9,50,76],[64],[],[13,66,73],[63,69,71],[],[],[8],[29],[0,9,57,89],[63,85],[28,29],[1,71,83],[36],[3,24,38],[],[2,17,82],[32,57,99],[15,53,92],[7,17,91],[],[31,95],[68,94,97],[26],[26,43,44,95],[10,61],[45,90]]"
false,false,"[[],[95],[],[99],[],[],[42],[],[90],[25],[44,77],[],[],[],[],[49],[83],[82,90],[96],[72,86],[33,40,46,51],[],[45,47],[50],[],[9,46,56],[],[],[37,79],[],[41,72],[99],[61,92],[20,61],[],[],[],[28],[40],[98],[20,38,45,94],[30,47],[6],[],[10,66,72,85],[22,40,58],[20,25,77,79],[22,41,74],[67],[15,55],[23],[20],[],[],[],[49],[25],[],[45,84,91],[92],[],[32,33,91],[68,78,95],[],[],[67,76,84],[44],[48,65],[62,70,84],[70,86,90,92,93],[68,69],[],[19,30,44],[78],[47],[82],[65,89],[10,46,85],[62,73,81],[28,46],[],[78,86],[17,75],[16],[58,65,68,94],[44,77,90],[19,69,81],[98],[],[76],[8,17,69,85],[58,61,97],[32,59,69],[69],[40,84],[1,62],[18],[91],[39,87],[3,31]]"
false,false,"[[51],[22,85],[7,12,46,70,87,99],[85],[63],[],[21,72],[2],[21,49],[48],[12],[20,53],[2,10,53],[95],[31],[38],[67],[],[],[91],[11,28],[6,8,53,57],[1,45],[35,42],[61,87],[47],[36],[83,93],[20],[68],[96],[14,63],[72,83,94],[37,57],[56],[23,87,90],[26],[33],[15],[74],[],[69,76],[23],[80,86],[],[22],[2,58,78,86],[25,67,75,78],[9,62,97],[8,62],[90],[0],[59],[11,12,21,90],[],[],[34,85],[21,33,91],[46,71],[52],[83],[24,88],[48,49],[4,31,81,83],[65],[64],[],[16,47],[29,96],[41],[2,86],[58],[6,32,76,90,99],[77],[39,99],[47],[41,72],[73],[46,47],[],[43],[63],[],[27,32,60,63],[],[1,3,56],[43,46,70,99],[2,24,35],[61,98],[],[35,50,53,72],[19,57,97],[],[27],[32],[13],[30,68],[48,91],[88],[2,72,74,86]]"
false,false,"[[94],[21,44],[24,49],[80],[20],[],[89],[80],[61,93],[34],[],[61,75,83],[19],[],[],[82,91],[59,89,99],[89],[23,43,62,74],[12],[4,47],[1,35,55],[],[18,42,65],[2,78],[71],[36,82],[38,76],[],[88],[62],[73],[65],[74,75],[9,41],[21],[26,41,55,79],[47],[27,62,75],[],[78],[34,36],[23],[18,58,73,85],[1,85],[96],[],[20,37],[],[2],[],[89],[],[81],[58],[21,36,58,95],[99],[],[43,54,55],[16],[],[8,11,62],[18,30,38,61,78,90],[],[],[23,32],[72],[],[],[],[],[25],[66,76],[31,43],[18,33],[11,33,38],[27,72],[],[24,40,62],[36],[3,7,94],[53],[15,26],[11],[],[43,44],[],[],[29],[6,16,17,51],[62],[15,98],[95],[8],[0,80],[55,92],[45],[],[91],[16,56]]"
false,false,"[[26],[71],[11],[15],[85],[10,80],[],[16,24,80],[95,99],[36],[5],[2,74],[99],[27,58,88],[21],[3,28],[7,87],[21,44,57],[94],[45],[46],[14,17],[],[77,93],[7,76],[36],[0,82],[13,33,73,85],[15,68],[70],[],[],[],[27],[54],[73],[9,25,68,91],[55,93],[],[78],[],[],[50],[45,50],[17,67],[19,43],[20],[],[],[],[42,43,57,60,97],[],[],[70],[34,86],[37],[],[17,50,94],[13,65],[80],[50],[64,79],[],[65,80],[61,86],[58,63],[],[44],[28,36],[],[29,53],[1],[],[27,35],[11],[],[24],[23,96],[39,79],[61,78,86,92],[5,7,59,63],[],[26],[95],[],[4,27],[54,64,79],[16],[13],[],[],[36],[79],[23,37],[18,57],[8,83],[77],[50],[],[8,12]]"
false,false,"[[],[2],[1,82],[],[7],[39],[9,65],[4,52],[28],[6],[],[16,34,43],[42,79],[29,72],[76],[63],[11],[],[67],[],[26,85],[],[94],[30,51],[49,60,82],[70,87],[20],[29,89],[8,48,77],[13,27],[23,38,43],[76],[],[84],[11,63],[46,82,84],[67,76],[64],[30,72],[5],[63,65],[],[12],[11,30],[],[99],[35,57,86],[78],[28,96],[24,57],[],[23,72,86],[7,88],[],[],[62,92,95,96],[],[46,49],[84],[81],[24,90],[92],[55,65],[15,34,40],[37],[6,40,62],[],[18,36],[],[71],[25],[69,82],[13,38,51],[],[91],[95],[14,31,36],[28,87,93],[47,98],[12],[],[59],[2,24,35,71],[97],[33,35,58],[20],[46,51],[25,77,96],[52],[27],[60],[74],[55,61,97],[77],[22],[55,75],[48,55,87],[83,92],[78],[45]]"
false,false,"[[3,55],[52],[61,78],[0],[],[34,58,95],[11],[30],[],[74,95],[],[6,31,41,50,86],[43],[],[55],[17],[26,88],[15,27,41],[24],[],[85],[],[74,77],[47],[18,36,66],[43],[16,31],[17],[95],[30,43,93],[7,29,49,83],[11,26,60,98],[71],[37],[5],[67,75,97],[24,61,96,98],[33,55],[87],[],[98],[11,17],[85,94],[12,25,29],[],[53,67,79],[],[23],[49],[30,48],[11],[],[1,69,71,82],[45],[92],[0,14,37],[80],[72],[5],[74],[31,87],[2,36,97],[],[],[],[],[24,77,94],[35,45,95],[],[52],[73],[32,52],[57,91],[70],[9,22,59,90],[35],[],[22,66],[2],[45],[56],[],[52],[30],[],[20,42],[11],[38,60],[16],[],[74],[72],[54],[29],[42,66],[5,9,28,67],[36],[35,61],[31,36,40],[]]"
