Triangulated,Connected,Graph
false,false,"[[6],[],[],[],[36],[],[0],[],[31,36,44],[],[11],[10,18,26],[],[15],[],[13,22,36],[],[23],[11,26,29],[],[],[25,38],[15],[17],[26],[21],[11,18,24],[],[],[18],[],[8],[],[],[45],[],[4,8,15],[],[21],[],[42],[],[40],[],[8],[34],[]]"
false,false,"[[6,35,36],[],[],[20],[],[],[0,14],[9],[],[7,27],[],[],[],[],[6],[],[],[],[],[],[3],[38],[],[],[25],[24],[],[9],[],[39],[37],[],[],[],[],[0],[0],[30],[21],[29],[],[],[],[],[],[],[]]"
false,false,"[[],[],[30],[25],[],[],[33],[18],[36],[],[45],[],[38],[36],[17,26],[],[],[14,20,44,45,46],[7],[],[17,32],[23,39],[],[21],[29],[3,32],[14],[],[],[24],[2,39],[],[20,25],[6],[],[],[8,13],[],[12],[21,30],[],[],[],[],[17],[10,17],[17]]"
false,false,"[[],[17],[7],[],[12,30,32],[],[41],[2],[],[],[29,36,41],[43],[4],[24],[],[20,36,38,39],[],[1],[31,36],[],[15],[],[26],[46],[13,25],[24],[22,29],[39],[],[10,26,39,43],[4],[18],[4],[],[],[],[10,15,18,37],[36],[15,45],[15,27,29],[],[6,10],[46],[11,29],[],[38],[23,42]]"
false,false,"[[6,28,42],[14,43],[30],[6],[7],[],[0,3],[4],[19],[24],[],[38],[],[],[1,43],[],[38],[39],[],[8],[],[34],[],[],[9,40],[],[],[36,45],[0,44],[],[2],[],[43,46],[],[21],[40],[27],[],[11,16],[17],[24,35],[],[0],[1,14,32],[28],[27],[32]]"
false,false,"[[8],[21,28],[16],[32],[46],[16,30],[],[],[0,23,41],[34],[],[13],[20],[11,25],[18],[],[2,5,42],[],[14,45],[26],[12],[1],[23,31,36],[8,22,28],[],[13],[19],[],[1,23],[],[5,43],[22],[3,35],[41],[9],[32],[22],[],[],[],[],[8,33],[16],[30],[],[18],[4]]"
false,false,"[[],[],[],[15,31,32],[42],[],[],[22],[14,30],[],[11],[10],[33],[19],[8],[3],[],[36],[42],[13],[],[],[7],[],[31],[],[39],[],[44],[],[8],[3,24],[3],[12],[],[],[17],[],[],[26],[],[42],[4,18,41],[],[28],[],[]]"
false,false,"[[],[24],[],[],[],[9],[],[33],[18],[5,33,44],[40],[23],[28],[40],[25,38],[],[19],[39],[8,46],[16],[],[27,31,44],[27],[11,31],[1,35],[14],[],[21,22],[12,29],[28],[],[21,23],[33],[7,9,32,41,45],[],[24],[],[],[14,44],[17],[10,13],[33],[],[],[9,21,38],[33],[18]]"
false,false,"[[41],[],[],[11],[34],[],[],[],[31],[],[40],[3],[],[],[15],[14,20],[41],[],[],[],[15,33],[],[],[46],[46],[26],[25,28],[],[26],[45],[],[8],[],[20],[4],[],[],[],[45],[],[10],[0,16],[],[],[],[29,38],[23,24]]"
false,false,"[[23,29,30],[],[16,29],[],[21],[],[20],[],[46],[],[32],[44],[25],[],[],[],[2,24],[28],[],[],[6],[4],[],[0,40],[16],[12],[35,37],[],[17],[0,2],[0],[34,37],[10],[34],[31,33],[26],[40],[26,31],[],[],[23,36],[],[],[],[11],[],[8]]"
