Triangulated,Connected,Graph
false,false,"[[],[],[],[21],[],[],[],[21],[12],[],[],[],[8],[],[],[],[],[],[],[],[],[3,7]]"
false,false,"[[9],[],[],[7],[],[],[],[3],[],[0,18],[],[],[],[],[],[],[],[],[9],[],[],[]]"
false,false,"[[],[],[],[],[17],[],[],[],[],[],[],[],[],[20],[],[18],[],[4],[15],[],[13],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[17],[],[],[],[],[],[11],[],[],[],[]]"
false,false,"[[21],[7],[],[],[],[],[],[1],[],[],[],[],[],[],[16],[],[14],[21],[],[],[],[0,17]]"
false,false,"[[9],[21],[],[14,15],[],[],[],[],[],[0],[11,12],[10,15,20],[10],[],[3],[3,11],[],[],[],[],[11],[1]]"
false,false,"[[],[],[],[14,18],[],[16],[],[15],[],[],[],[19],[],[],[3],[7],[5],[],[3],[11],[],[]]"
false,false,"[[],[],[3],[2],[],[21],[],[14],[],[],[],[],[17,18],[],[7],[],[],[12],[12],[],[],[5]]"
false,false,"[[12],[15,21],[],[13],[13],[17],[17],[],[20],[],[],[],[0],[3,4],[],[1],[],[5,6],[],[],[8],[1]]"
false,false,"[[9,14],[],[],[],[],[],[],[],[],[0],[21],[],[20],[15],[0],[13],[],[],[],[],[12],[10]]"
false,false,"[[],[],[11],[],[21],[],[],[14],[],[],[],[2],[],[18],[7],[],[],[],[13],[],[],[4]]"
false,false,"[[],[],[],[],[],[],[],[],[15],[],[],[],[],[],[16],[8],[14],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[16],[],[],[],[],[],[],[],[],[],[17],[5,19],[15],[],[16],[],[]]"
false,false,"[[],[],[],[],[],[],[],[11],[],[],[],[7],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[20],[],[],[],[21],[13],[],[16],[],[],[],[],[6],[],[],[8],[18],[17],[],[1],[5]]"
false,false,"[[],[],[],[],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[7],[20],[19],[]]"
false,false,"[[],[],[],[],[],[],[16],[],[],[20],[],[],[],[],[],[],[6],[],[],[],[9],[]]"
false,false,"[[],[3,14],[],[1],[8],[],[],[],[4],[],[],[],[],[19],[1],[],[],[],[],[13],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[13],[12],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[7],[15],[],[4,11],[],[],[],[7],[],[],[],[5],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[14],[],[],[],[],[],[8],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[12],[],[],[],[],[],[6],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[9],[],[10],[],[],[7],[6],[],[1],[3],[16],[],[],[],[16,21],[11,15],[],[],[],[],[15]]"
false,false,"[[3],[],[],[0,21],[10],[],[],[],[],[19],[4],[],[18],[],[],[],[],[18],[12,17],[9],[],[3]]"
false,false,"[[],[],[],[],[],[20],[],[17],[],[],[],[],[],[],[],[],[],[7],[],[],[5],[]]"
false,false,"[[],[16],[16],[],[],[],[],[],[],[16],[],[],[],[],[],[],[1,2,9],[],[],[],[],[]]"
false,false,"[[3],[],[],[0],[21],[],[],[12],[18],[],[],[],[7],[],[],[],[],[],[8],[],[],[4]]"
false,false,"[[],[],[],[17],[14],[],[],[9],[],[7],[],[],[],[19],[4],[],[],[3],[],[13],[],[]]"
false,false,"[[],[10],[],[],[12],[],[],[16,19],[14],[],[1],[],[4,16],[],[8],[],[7,12],[],[],[7],[],[]]"
false,false,"[[],[],[],[10],[20],[],[8],[],[6],[19],[3],[],[],[],[17],[],[],[14],[],[9],[4],[]]"
false,false,"[[],[10],[],[],[7],[11],[],[4],[18],[],[1],[5,13],[],[11],[17],[],[],[14],[8],[],[],[]]"
false,false,"[[15],[],[3],[2],[],[19],[],[],[17],[],[],[],[],[],[],[0],[],[8],[],[5],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[18],[12],[],[],[9],[21],[],[],[],[],[8],[],[],[13]]"
false,false,"[[],[],[13],[],[],[],[],[17],[14],[],[],[],[],[2],[8],[],[],[7],[],[],[21],[20]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[11],[],[],[],[],[],[],[],[10],[],[8],[0],[],[],[18],[],[],[],[14],[],[],[]]"
false,false,"[[],[],[],[],[],[10],[],[],[],[],[5],[13],[],[11],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[6],[5],[4,19],[3],[],[],[],[],[],[],[],[18],[],[],[],[14,21],[5],[],[18]]"
false,false,"[[],[],[17],[],[],[],[],[],[],[],[],[],[],[19],[],[],[],[2],[],[13],[],[]]"
false,false,"[[],[],[11],[],[10],[],[13],[],[],[],[4],[2],[],[6,17],[],[],[],[13],[],[],[],[]]"
false,false,"[[],[],[14],[],[],[],[],[],[],[],[],[15],[],[20],[2],[11],[],[],[],[],[13],[]]"
false,false,"[[],[16],[],[],[],[],[],[12],[],[],[],[16],[7],[],[],[20],[1,11],[],[],[],[15],[]]"
false,false,"[[],[],[],[],[],[15],[],[],[],[11],[],[9],[],[15],[],[5,13],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[19],[3],[2],[14],[],[],[],[],[16],[],[15],[],[],[4,21],[11],[9],[],[],[1],[],[14]]"
false,false,"[[],[4],[8,9],[],[1,16],[15],[],[],[2],[2],[],[],[],[],[],[5],[4],[],[],[],[],[]]"
false,false,"[[11],[],[],[],[],[],[],[],[],[],[],[0],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[21],[11],[],[],[10,11,19],[],[],[7],[4,7],[],[14],[13],[],[],[],[],[7],[],[3]]"
false,false,"[[13],[],[3],[2,5],[18],[3],[],[],[],[],[],[],[],[0],[],[],[],[],[4],[],[],[]]"
false,false,"[[],[7,14],[],[],[],[],[10],[1],[13],[],[6],[],[],[8],[1],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[11],[10],[],[14],[13],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[15],[],[16],[],[13],[12],[],[8],[10],[],[20],[],[18],[]]"
