Triangulated,Connected,Graph
false,false,"[[],[],[],[6],[],[],[3]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[4],[],[2],[],[]]"
false,false,"[[],[3],[],[1],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[4],[3],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[6],[],[6],[],[],[1,3]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[6],[],[],[],[],[1]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[3],[6],[],[0],[],[],[1]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[1],[0],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[]]"
false,false,"[[5],[],[],[5],[],[0,3],[]]"
