Triangulated,Connected,Graph
false,false,"[[],[],[],[6],[],[],[3],[]]"
false,false,"[[],[4],[],[],[1],[],[],[]]"
false,false,"[[],[],[],[],[5],[4],[],[]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[],[7],[],[],[],[],[],[1]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[6],[5],[]]"
false,false,"[[],[],[4],[5],[2],[3],[],[]]"
false,false,"[[],[2],[1],[],[],[],[7],[6]]"
false,false,"[[5],[],[],[],[],[0],[],[]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[3],[2],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[7],[7],[],[],[],[2,3]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[],[6],[4],[],[2],[],[1],[]]"
false,false,"[[],[4],[],[7],[1],[7],[],[3,5]]"
false,false,"[[],[],[5],[],[],[2],[7],[6]]"
false,false,"[[],[],[],[],[7],[],[],[4]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[7],[],[],[],[],[2]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[5],[4],[],[]]"
false,false,"[[],[],[],[7],[],[6],[5],[3]]"
false,false,"[[6],[],[],[],[],[],[0],[]]"
false,false,"[[7],[],[],[],[],[],[],[0]]"
false,false,"[[1],[0,6],[],[],[],[],[1],[]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[5],[],[],[],[],[0],[],[]]"
false,false,"[[],[2],[1],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[7],[6]]"
false,false,"[[4],[],[],[5],[0],[3],[],[]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[],[3],[],[1],[6],[],[4],[]]"
false,false,"[[],[],[],[6,7],[],[],[3],[3]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[]]"
false,false,"[[1],[0,7],[],[],[],[],[],[1]]"
false,false,"[[3],[3],[6],[0,1],[],[],[2],[]]"
false,false,"[[],[],[4,7],[4],[2,3],[],[],[2]]"
false,false,"[[],[],[7],[],[],[],[],[2]]"
false,false,"[[4],[7],[],[4],[0,3],[],[],[1]]"
false,false,"[[],[],[],[],[],[7],[],[5]]"
false,false,"[[],[],[],[],[],[],[],[]]"
