Triangulated,Connected,Graph
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[1],[0],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[4],[],[2]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[4],[],[2]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[3],[],[1],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[1],[0],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[4],[],[2]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[4],[3]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[4],[],[2]]"
false,false,"[[3],[],[],[0],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[3],[],[1],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[4],[],[],[1]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
false,false,"[[],[],[],[],[]]"
