Triangulated,Connected,Graph
false,false,"[[],[11,13],[],[],[],[],[],[],[],[],[],[1],[],[1],[],[],[],[23],[],[],[],[],[],[17]]"
false,false,"[[],[],[],[],[19],[],[18],[],[],[],[],[],[],[],[],[],[],[],[6],[4],[],[],[],[]]"
false,false,"[[],[20],[6],[],[11],[],[2,10,19],[11],[9],[8],[6],[4,7],[],[],[],[],[23],[],[],[6],[1],[],[],[16]]"
false,false,"[[],[],[],[],[],[15],[8],[],[6],[13],[],[],[],[9],[],[5],[],[19],[],[17],[],[],[],[]]"
false,false,"[[14],[7],[],[],[20],[],[],[1],[],[],[],[],[],[],[0],[],[],[],[],[],[4],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[20],[],[20],[],[],[],[19,23],[18],[20],[],[15],[14],[8,10,16],[],[],[14]]"
false,false,"[[],[],[4],[9],[2],[11],[],[16],[20],[3],[],[5],[],[],[16],[],[7,14],[],[],[],[8],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[21],[],[],[],[],[13],[],[],[],[],[],[],[6,20],[],[17],[],[15],[],[],[13],[1],[],[]]"
false,false,"[[13],[],[],[],[],[],[],[],[],[],[],[],[],[0,16],[],[],[13],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[20],[],[],[],[],[],[],[21],[],[],[],[],[],[],[],[5],[12],[],[]]"
false,false,"[[],[],[],[],[],[17],[],[],[16],[],[],[],[20],[],[],[],[8],[5],[],[],[12],[],[],[]]"
false,false,"[[],[],[17],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[2],[],[],[3],[],[],[]]"
false,false,"[[],[],[17],[],[10,16],[14,22],[18],[],[],[22],[4],[],[],[],[5],[],[4],[2],[6],[],[],[],[5,9],[]]"
false,false,"[[],[2,6],[1],[],[],[23],[1],[],[],[],[13],[],[],[10],[],[],[],[],[],[23],[],[],[],[5,19]]"
false,false,"[[],[],[],[20],[],[],[],[15],[16],[],[14],[],[19],[],[10],[7],[8],[],[],[12,22],[3],[],[19],[]]"
false,false,"[[22],[],[12,13],[],[23],[],[8],[],[6],[16],[],[],[2],[2],[15],[14],[9],[],[],[],[],[],[0],[4]]"
false,false,"[[],[],[15],[],[17],[],[],[10],[],[],[7],[],[],[],[],[2],[],[4],[],[],[],[],[],[]]"
false,false,"[[22],[],[],[],[],[],[],[9],[],[7],[],[],[],[18,19],[],[],[],[],[13],[13],[],[],[0],[]]"
false,false,"[[1,6,11],[0],[8],[],[12],[],[0],[],[2],[],[],[0],[4,23],[19],[],[],[21],[],[],[13],[],[16],[],[12]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[21],[],[],[],[],[],[],[14],[],[]]"
false,false,"[[18],[],[],[],[],[],[12],[],[],[],[],[],[6],[],[],[],[],[],[0],[],[],[23],[],[21]]"
false,false,"[[],[14],[],[17],[],[23],[],[],[],[],[],[18],[],[],[1,17],[],[],[3,14],[11],[],[],[],[],[5]]"
false,false,"[[],[3],[],[1],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[23],[],[21]]"
false,false,"[[11],[],[11],[8],[],[],[],[9],[3],[7],[],[0,2],[],[],[],[],[],[21],[],[],[],[17],[],[]]"
false,false,"[[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[0],[],[]]"
false,false,"[[],[],[],[],[],[22],[],[],[],[],[21],[16],[],[],[],[],[11],[18],[17],[],[],[10],[5],[]]"
false,false,"[[],[13],[],[],[],[],[],[],[12],[],[],[],[8],[1],[],[],[],[20],[],[],[17],[],[],[]]"
false,false,"[[],[],[12],[],[7],[],[],[4,10],[],[14],[7],[],[2],[23],[9],[],[],[],[],[],[],[],[],[13]]"
false,false,"[[],[2],[1],[23],[19],[],[],[],[18],[],[],[],[],[],[17],[],[],[14],[8],[4],[],[],[],[3]]"
false,false,"[[19],[],[],[18],[23],[],[],[17],[],[13],[],[],[],[9],[],[],[],[7],[3],[0],[],[],[],[4]]"
false,false,"[[],[9],[],[],[19],[],[],[],[],[1],[],[],[],[],[22],[],[],[],[],[4],[],[],[14],[]]"
false,false,"[[],[],[5,23],[],[],[2],[],[],[],[],[],[],[22],[],[],[],[],[],[],[],[],[],[12],[2]]"
false,false,"[[4,19],[],[],[],[0],[22],[],[],[],[22],[],[],[],[21],[],[],[],[],[],[0],[],[13],[5,9],[]]"
false,false,"[[],[5],[],[],[],[1],[],[],[],[],[],[],[],[],[18],[],[],[],[14],[],[],[],[],[]]"
false,false,"[[],[12],[],[],[],[],[],[],[],[],[],[],[1],[],[],[],[],[],[],[20,21],[19],[19],[],[]]"
false,false,"[[],[],[4],[],[2,8],[],[],[21],[4],[],[],[],[],[],[],[],[20],[],[],[],[16],[7],[],[]]"
false,false,"[[],[15],[22],[],[],[15],[22],[],[],[],[],[13],[],[11],[],[1,5],[],[],[],[],[],[],[2,6],[]]"
false,false,"[[],[],[],[7],[],[],[],[3],[],[],[],[],[13],[12],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[16],[],[],[],[],[],[23],[],[],[],[],[],[],[],[2],[],[],[],[],[],[],[8]]"
false,false,"[[],[11],[14],[],[13],[],[],[],[],[],[],[1],[],[4,20],[2],[],[],[],[],[],[13],[],[],[]]"
false,false,"[[6,15],[],[],[14],[22],[],[0],[],[],[],[],[],[],[],[3],[0],[],[],[],[],[23],[],[4],[20]]"
false,false,"[[1],[0],[],[14],[],[],[],[],[],[],[16],[],[],[],[3,22],[16],[10,15,22],[],[],[],[],[],[14,16],[]]"
false,false,"[[],[],[11],[5,20],[],[3,9,12],[],[],[],[5],[],[2],[5],[],[],[],[],[],[],[],[3],[],[],[]]"
false,false,"[[],[],[],[5],[],[3,21],[],[20],[],[],[22],[],[],[],[],[],[],[],[],[],[7],[5],[10],[]]"
false,false,"[[],[],[7],[],[],[],[],[2,14],[],[],[],[],[],[],[7],[],[18],[],[16],[],[],[],[],[]]"
false,false,"[[22],[],[],[13],[],[],[],[],[],[],[],[],[],[3],[],[],[],[],[],[],[],[],[0],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[16],[],[15],[],[13],[11],[],[],[],[],[],[],[]]"
false,false,"[[4,23],[9],[13],[],[0],[],[],[],[],[1],[],[],[22],[2],[],[19],[],[],[],[15],[],[23],[12],[0,21]]"
false,false,"[[],[],[],[16],[],[14],[22],[],[],[],[],[],[],[],[5],[],[3],[],[],[],[],[],[6],[]]"
false,false,"[[],[],[],[],[],[],[10],[],[],[],[6],[16],[17],[],[],[],[11],[12],[],[],[],[22],[21],[]]"
false,false,"[[2],[],[0,19],[],[22],[],[],[11],[],[10],[9],[7],[],[],[],[],[],[],[],[2],[],[],[4],[]]"
false,false,"[[],[],[16],[],[],[],[],[],[],[],[],[],[],[19],[],[],[2],[],[],[13],[],[],[],[]]"
false,false,"[[6,13],[16],[],[],[],[8],[0,22],[],[5],[],[],[],[],[0],[],[19],[1],[20],[],[15],[17],[],[6],[]]"
false,false,"[[],[],[],[15,23],[],[],[],[],[14],[],[18],[17],[],[],[8],[3],[],[11],[10,21],[],[],[18],[],[3]]"
false,false,"[[3,16,23],[],[],[0],[5],[4],[8],[],[6,15],[21],[],[],[],[],[],[8],[0],[],[],[],[],[9],[],[0]]"
false,false,"[[],[],[],[],[20],[10],[],[18],[],[16],[5],[],[],[],[],[],[9],[],[7],[],[4],[],[],[]]"
false,false,"[[],[],[],[],[],[],[7,10],[6],[],[],[6],[],[],[],[21],[],[],[],[],[],[23],[14],[],[20]]"
false,false,"[[],[],[],[],[],[20],[23],[13],[15],[11,12,20],[],[9],[9,20],[7],[19],[8,20],[],[],[],[14],[5,9,12,15],[],[],[6]]"
false,false,"[[3],[],[],[0,19],[],[],[],[],[],[],[],[],[],[],[19],[20],[],[],[],[3,14],[15],[],[],[]]"
false,false,"[[],[19],[17],[],[17],[],[],[],[12],[],[19,21],[],[8],[],[],[],[],[2,4],[],[1,10],[],[10,22],[21],[]]"
false,false,"[[],[],[3],[2,15],[19],[],[],[8],[7],[],[],[21],[],[19],[],[3],[],[],[],[4,13],[],[11],[],[]]"
false,false,"[[],[],[19],[6],[],[],[3],[],[],[21],[],[],[],[19],[],[22],[],[18],[17],[2,13],[],[9],[15],[]]"
false,false,"[[],[9],[],[],[],[],[],[],[],[1,12],[],[],[9,13,16],[12],[],[],[12],[],[],[],[],[],[],[]]"
false,false,"[[],[],[18],[],[],[],[7],[6],[],[],[],[],[],[],[],[],[],[],[2],[],[],[],[],[]]"
false,false,"[[],[],[14],[],[],[],[],[20],[18],[],[],[],[],[],[2],[],[],[],[8],[],[7],[],[],[]]"
false,false,"[[17],[],[],[9],[13],[],[],[15,18],[],[3],[],[],[],[4],[],[7],[22],[0,20],[7],[],[17],[],[16],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[14],[],[],[11],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[6],[6],[],[3,4],[],[],[],[],[],[],[],[],[17],[],[15],[],[],[],[],[],[]]"
false,false,"[[7],[7],[],[],[],[18],[15],[0,1],[],[],[15],[22],[19],[],[],[6,10],[],[],[5],[12],[],[],[11],[]]"
