Triangulated,Connected,Graph
false,false,"[[],[],[],[],[9],[],[],[],[],[4,10],[9],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[5],[],[],[],[1],[],[],[],[],[],[]]"
false,false,"[[],[],[11],[],[],[],[],[],[],[],[],[2]]"
false,false,"[[9],[],[],[],[6],[],[4],[],[],[0],[],[]]"
false,false,"[[],[],[10],[],[],[],[],[],[],[],[2],[]]"
false,false,"[[10],[],[],[],[],[],[],[],[],[],[0],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[10],[],[11],[],[],[],[],[3],[5]]"
false,false,"[[],[7],[6],[],[],[],[2],[1],[11],[],[],[8]]"
false,false,"[[1],[0],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[11],[],[],[],[],[],[],[],[3]]"
false,false,"[[],[],[],[],[],[],[],[9],[],[7],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[5],[],[],[2],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[11],[],[11],[],[],[10],[9],[4,6]]"
false,false,"[[],[],[3],[2],[],[10],[],[],[],[],[5],[]]"
false,false,"[[],[],[],[],[],[],[],[9],[],[7],[],[]]"
false,false,"[[],[6],[],[],[],[],[1],[],[],[],[],[]]"
false,false,"[[],[],[],[],[5],[4],[],[11],[],[],[],[7]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[2],[1],[5],[6],[3],[4],[],[],[],[],[]]"
false,false,"[[11],[],[],[],[],[],[],[],[],[],[],[0]]"
false,false,"[[],[],[],[],[],[],[],[11],[],[],[],[7]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[3],[],[],[0],[],[9],[],[],[],[5],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[7],[],[],[],[],[2],[],[],[],[]]"
false,false,"[[],[],[],[],[7],[],[],[4],[],[],[],[]]"
false,false,"[[],[],[],[],[],[8,11],[],[],[5],[],[],[5]]"
false,false,"[[],[10],[],[],[],[],[],[],[],[11],[1],[9]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[6],[],[],[],[],[1],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[5],[],[3],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[8],[],[],[],[],[],[],[1],[],[],[]]"
false,false,"[[3],[],[],[0],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[11],[],[],[],[],[6]]"
false,false,"[[],[11],[],[],[11],[],[],[],[],[],[],[1,4]]"
false,false,"[[10],[8,11],[],[],[],[11],[],[],[1],[],[0],[1,5]]"
false,false,"[[3],[],[],[0],[],[],[9],[],[],[6],[],[]]"
false,false,"[[],[],[4],[],[2,5],[4],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[2],[],[0],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[7],[],[],[10],[3],[],[],[6],[]]"
false,false,"[[1],[0],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[4],[3],[11],[],[],[],[],[],[5]]"
false,false,"[[],[],[],[],[11],[],[],[],[],[],[],[4]]"
false,false,"[[],[],[],[],[],[],[9],[],[],[6],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[8],[],[],[],[4],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[9],[8],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[1],[0],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[6],[10],[],[3],[],[],[],[4],[]]"
false,false,"[[],[],[],[],[],[10],[11],[],[],[],[5],[6]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[5],[],[],[],[1],[],[],[],[],[],[]]"
false,false,"[[2],[],[0],[8],[],[],[],[],[3],[],[],[]]"
false,false,"[[],[],[6],[],[],[],[2],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[4,6],[],[],[],[0],[],[0],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[11],[],[],[6],[],[],[3],[],[],[],[],[0]]"
false,false,"[[],[],[],[11],[],[],[],[],[],[],[],[3]]"
false,false,"[[9],[],[],[],[],[7],[],[5],[],[0],[],[]]"
false,false,"[[],[],[5],[],[],[2],[],[],[],[],[],[]]"
false,false,"[[],[11],[],[],[],[],[],[],[],[],[],[1]]"
false,false,"[[],[],[10],[],[9],[],[],[],[],[4],[2],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[6],[],[],[],[2],[],[],[],[],[]]"
false,false,"[[4,8],[],[],[],[0],[],[],[],[0],[],[],[]]"
false,false,"[[4],[],[],[],[0],[],[10],[],[],[],[6],[]]"
false,false,"[[],[6],[],[6],[],[],[1,3],[],[],[],[],[]]"
false,false,"[[],[8],[],[],[],[],[],[],[1],[],[],[]]"
false,false,"[[3],[],[],[0],[],[],[],[],[],[],[],[]]"
false,false,"[[8],[],[],[],[],[],[],[],[0],[],[],[]]"
false,false,"[[],[],[],[4],[3],[],[],[],[],[],[],[]]"
false,false,"[[],[],[3],[2],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[6],[],[],[],[],[],[0],[],[],[],[],[]]"
false,false,"[[1],[0],[],[],[],[],[],[],[],[],[11],[10]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[11],[],[],[],[7]]"
false,false,"[[2],[],[0],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[6],[],[8],[3],[],[5],[],[],[]]"
false,false,"[[],[],[],[],[6],[],[4],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[8],[11],[11],[],[],[],[],[1],[],[],[2,3]]"
false,false,"[[],[],[11],[],[],[],[],[],[],[],[],[2]]"
false,false,"[[],[],[],[],[],[],[],[],[],[11],[],[9]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[11],[],[9]]"
false,false,"[[8],[],[],[],[],[],[],[],[0],[],[],[]]"
false,false,"[[],[6],[],[],[],[],[1],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[3],[],[1],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[9],[],[],[],[],[4],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[11],[],[7],[],[],[],[3],[],[],[],[1]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[9],[],[7],[],[]]"
false,false,"[[6],[],[],[],[],[],[0],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[11],[],[9]]"
false,false,"[[4],[],[],[],[0],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[1],[0],[8],[],[],[],[],[9],[2],[7],[],[]]"
false,false,"[[3],[],[],[0],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[5],[],[],[],[1],[],[],[],[],[],[]]"
false,false,"[[2],[],[0],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[10],[],[8],[]]"
false,false,"[[],[],[8,11],[],[8],[],[10],[],[2,4],[],[6],[2]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[9],[],[],[],[],[],[],[2],[],[]]"
false,false,"[[],[],[],[],[10],[8],[],[],[5],[],[4],[]]"
false,false,"[[],[],[],[],[],[8],[],[],[5],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[10],[],[],[],[],[],[],[],[],[],[0],[]]"
false,false,"[[],[6],[],[],[],[],[1],[],[],[],[],[]]"
false,false,"[[],[],[],[8],[],[11],[],[],[3],[],[],[5]]"
false,false,"[[],[],[],[10],[],[],[],[],[],[],[3],[]]"
false,false,"[[],[11],[],[],[],[],[],[],[],[],[],[1]]"
false,false,"[[],[],[],[],[],[],[10],[],[],[],[6],[]]"
