Triangulated,Connected,Graph
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[10],[],[],[],[],[],[9],[],[],[6],[0],[],[],[]]"
false,false,"[[],[],[],[13],[9],[],[13],[13],[],[4],[],[],[],[3,6,7]]"
false,false,"[[],[9],[],[],[],[],[],[],[9],[1,8],[],[],[],[]]"
false,false,"[[],[13],[],[],[],[],[8],[],[6],[],[],[],[],[1]]"
false,false,"[[],[],[],[],[12],[],[],[],[],[],[],[],[4],[]]"
false,false,"[[],[],[],[7],[],[],[],[3],[],[],[],[],[],[]]"
false,false,"[[11,13],[],[13],[],[],[],[],[],[],[],[],[0],[],[0,2]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[9],[],[],[],[],[],[],[],[],[0],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[9],[8],[],[],[],[]]"
false,false,"[[10,11],[6],[],[12],[],[],[1,10],[],[],[],[0,6],[0],[3],[]]"
false,false,"[[],[],[7],[],[],[],[],[2],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[5,13],[],[],[],[],[0],[],[],[],[],[],[],[],[0]]"
false,false,"[[6],[],[],[11],[10],[],[0],[],[],[],[4],[3],[],[]]"
false,false,"[[13],[],[],[],[],[],[],[],[],[],[],[],[],[0]]"
false,false,"[[],[],[6,9],[],[],[],[2],[],[],[2],[],[],[],[]]"
false,false,"[[12],[],[],[],[],[],[10],[],[],[],[6],[],[0],[]]"
false,false,"[[],[],[],[4],[3],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[7],[],[],[],[6],[5],[1],[11],[],[],[8],[],[]]"
false,false,"[[],[],[],[],[],[10],[],[],[],[],[5],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[13],[],[],[],[],[],[],[],[],[],[],[],[1]]"
false,false,"[[11],[],[4],[],[2],[],[],[],[],[],[],[0],[],[]]"
false,false,"[[],[],[9],[],[],[],[],[],[],[2],[],[],[],[]]"
false,false,"[[9],[],[],[],[],[],[],[],[],[0],[],[],[],[]]"
false,false,"[[],[8],[],[],[],[],[],[],[1],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[],[],[],[],[],[8,13],[],[6],[],[],[],[],[6]]"
false,false,"[[7],[],[],[],[],[],[],[0],[],[],[],[],[],[]]"
false,false,"[[],[9],[],[],[],[],[],[],[],[1],[],[],[],[]]"
